tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1768,25,19,23,16,23,25,10,21,22,18,24,23,23,4,25,25
1769,25,19,23,16,23,25,9,21,22,18,24,23,23,3,25,25
1770,25,19,23,16,23,25,8,21,22,18,24,23,23,2,25,25
1771,25,19,23,16,23,25,7,21,23,18,24,23,23,1,25,25
1772,25,19,23,16,23,25,6,21,24,18,24,23,23,1,25,25
1773,25,19,23,16,23,25,5,21,24,18,24,23,23,1,25,25
1774,25,19,23,16,23,25,4,21,24,18,24,23,23,2,25,25
1775,25,19,23,16,23,25,3,21,23,18,24,23,23,2,25,25
1776,25,19,23,16,23,25,2,21,22,18,24,23,23,2,25,25
1777,25,19,23,16,23,25,1,21,21,18,24,23,23,3,25,25
1778,25,19,23,16,23,25,1,21,20,18,24,23,23,4,25,25
1779,25,19,23,16,23,25,1,21,19,18,24,23,23,4,25,25
1780,25,19,23,16,23,25,2,21,18,18,24,23,23,4,25,25
1781,25,19,23,16,23,25,3,21,17,18,24,23,23,5,25,25
1782,25,19,23,16,23,25,3,21,16,18,24,23,23,6,25,25
1783,25,19,23,16,23,25,3,21,15,18,24,23,23,7,25,25
1784,25,19,23,16,23,25,4,21,14,18,24,23,23,7,25,25
1785,25,19,23,16,23,25,5,21,13,18,24,23,23,7,25,25
1786,25,19,23,16,23,25,6,21,12,18,24,23,23,8,25,25
1787,25,19,23,16,23,25,7,21,11,18,24,23,23,9,25,25
1788,25,19,23,16,23,25,7,21,10,18,24,23,23,9,25,25
1789,25,19,23,16,23,25,7,21,9,18,24,23,23,9,25,25
1790,25,19,23,16,23,25,8,21,8,18,24,23,23,10,25,25
1791,25,19,23,16,23,25,9,21,7,18,24,23,23,11,25,25
1792,25,19,23,16,23,25,10,21,6,18,24,23,23,11,25,25
1793,25,19,23,16,23,25,10,21,5,18,24,23,23,11,25,25
1794,25,19,23,16,23,25,10,21,4,18,24,23,23,12,25,25
1795,25,19,23,16,23,25,11,21,3,18,24,23,23,13,25,25
1796,25,19,23,16,23,25,12,21,2,18,24,23,23,13,25,25
1797,25,19,23,16,23,25,12,21,1,18,24,23,23,13,25,25
1798,25,19,23,16,23,25,12,21,1,18,24,23,23,14,25,25
1799,25,19,23,16,23,25,13,21,1,18,24,23,23,15,25,25
1800,25,19,23,16,23,25,14,21,2,18,24,23,23,16,25,25
1801,25,19,23,16,23,25,14,21,2,18,24,23,23,17,25,25
1802,25,19,23,16,23,25,14,21,2,18,24,23,23,18,25,25
1803,25,19,23,16,23,25,15,21,3,18,24,23,23,19,25,25
1804,25,19,23,16,23,25,16,21,4,18,24,23,23,20,25,25
1805,25,19,23,16,23,25,17,21,5,18,24,23,23,21,25,25
1806,25,19,23,16,23,25,18,21,5,18,24,23,23,21,25,25
1807,25,19,23,16,23,25,18,21,5,18,24,23,23,21,25,25
1808,25,19,23,16,23,25,18,21,6,18,24,23,23,22,25,25
1809,25,19,23,16,23,25,19,21,7,18,24,23,23,22,25,25
1810,25,19,23,16,23,25,19,21,8,18,24,23,23,22,25,25
1811,25,19,23,16,23,25,19,21,8,18,24,23,23,23,25,25
1812,25,19,23,16,23,25,20,21,8,18,24,23,23,23,25,25
1813,25,19,23,16,23,25,21,21,9,18,24,23,23,23,25,25
1814,25,19,23,16,23,25,22,21,9,18,24,23,23,24,25,25
1815,25,19,23,16,23,25,22,21,9,18,24,23,23,24,25,25
1816,25,19,23,16,23,25,22,21,10,18,24,23,23,24,25,25
1817,25,19,23,16,23,25,22,21,11,18,24,23,23,23,25,25
1818,25,19,23,16,23,25,22,21,12,18,24,23,23,22,25,25
1819,25,19,23,16,23,25,22,21,12,18,24,23,23,21,25,25
1820,25,19,23,16,23,25,22,21,12,18,24,23,23,20,25,25
1821,25,19,23,16,23,25,22,21,13,18,24,23,23,19,25,25
1822,25,19,23,16,23,25,22,21,14,18,24,23,23,18,25,25
1823,25,19,23,16,23,25,22,21,15,18,24,23,23,17,25,25
1824,25,19,23,16,23,25,22,21,16,18,24,23,23,16,25,25
1825,25,19,23,16,23,25,22,21,17,18,24,23,23,15,25,25
1826,25,19,23,16,23,25,22,21,17,18,24,23,23,14,25,25
1827,25,19,23,16,23,25,22,21,17,18,24,23,23,13,25,25
1828,25,19,23,16,23,25,22,21,18,18,24,23,23,12,25,25
1829,25,19,23,16,23,25,22,21,18,18,24,23,23,11,25,25
1830,25,19,23,16,23,25,22,21,18,18,24,23,23,10,25,25
1831,25,19,23,16,23,25,22,21,19,18,24,23,23,9,25,25
1832,25,19,23,16,23,25,22,21,20,18,24,23,23,8,25,25
1833,25,19,23,16,23,25,22,21,21,18,24,23,23,7,25,25
1834,25,19,23,16,23,25,22,21,22,18,24,23,23,6,25,25
1835,25,19,23,16,23,25,22,21,22,18,24,23,23,5,25,25
1836,25,19,23,16,23,25,22,21,22,18,24,23,23,4,25,25
1837,25,19,23,16,23,25,22,21,23,18,24,23,23,3,25,25
1838,25,19,23,16,23,25,22,21,24,18,24,23,23,2,25,25
1839,25,19,23,16,23,25,22,21,25,18,24,23,23,1,25,25
1840,25,19,23,16,23,25,22,21,25,18,24,23,23,1,25,25
1841,25,19,23,16,23,25,22,21,25,18,24,23,23,1,25,25
1842,25,19,23,16,23,25,22,21,24,18,24,23,23,2,25,25
1843,25,19,23,16,23,25,22,21,23,18,24,23,23,3,25,25
1844,25,19,23,16,23,25,22,21,22,18,24,23,23,3,25,25
1845,25,19,23,16,23,25,22,21,21,18,24,23,23,3,25,25
1846,25,19,23,16,23,25,22,21,20,18,24,23,23,4,25,25
1847,25,19,23,16,23,25,22,21,19,18,24,23,23,4,25,25
1848,25,19,23,16,23,25,22,21,18,18,24,23,23,4,25,25
1849,25,19,23,16,23,25,22,21,17,18,24,23,23,5,25,25
1850,25,19,23,16,23,25,22,21,16,18,24,23,23,6,25,25
1851,25,19,23,16,23,25,22,21,15,18,24,23,23,7,25,25
1852,25,19,23,16,23,25,22,21,14,18,24,23,23,8,25,25
1853,25,19,23,16,23,25,22,21,13,18,24,23,23,9,25,25
1854,25,19,23,16,23,25,22,21,12,18,24,23,23,10,25,25
1855,25,19,23,16,23,25,22,21,11,18,24,23,23,10,25,25
1856,25,19,23,16,23,25,22,21,10,18,24,23,23,10,25,25
1857,25,19,23,16,23,25,22,21,9,18,24,23,23,11,25,25
1858,25,19,23,16,23,25,22,21,8,18,24,23,23,11,25,25
1859,25,19,23,16,23,25,22,21,7,18,24,23,23,11,25,25
1860,25,19,23,16,23,25,22,21,6,18,24,23,23,12,25,25
1861,25,19,23,16,23,25,22,21,5,18,24,23,23,13,25,25
1862,25,19,23,16,23,25,22,21,4,18,24,23,23,14,25,25
1863,25,19,23,16,23,25,22,21,3,18,24,23,23,15,25,25
1864,25,19,23,16,23,25,22,21,2,18,24,23,23,16,25,25
1865,25,19,23,16,23,25,22,21,1,18,24,23,23,16,25,25
1866,25,19,23,16,23,25,22,21,1,18,24,23,23,16,25,25
1867,25,19,23,16,23,25,22,21,1,18,24,23,23,17,25,25
1868,25,19,23,16,23,25,22,21,2,18,24,23,23,18,25,25
1869,25,19,23,16,23,25,22,21,2,18,24,23,23,18,25,25
1870,25,19,23,16,23,25,22,21,2,18,24,23,23,18,25,25
1871,25,19,23,16,23,25,22,21,3,18,24,23,23,19,25,25
1872,25,19,23,16,23,25,22,21,4,18,24,23,23,19,25,25
1873,25,19,23,16,23,25,22,21,4,18,24,23,23,19,25,25
1874,25,19,23,16,23,25,22,21,4,18,24,23,23,20,25,25
1875,25,19,23,16,23,25,22,21,5,18,24,23,23,21,25,25
1876,25,19,23,16,23,25,22,21,6,18,24,23,23,21,25,25
1877,25,19,23,16,23,25,22,21,7,18,24,23,23,21,25,25
1878,25,19,23,16,23,25,22,21,8,18,24,23,23,22,25,25
1879,25,19,23,16,23,25,22,21,9,18,24,23,23,23,25,25
1880,25,19,23,16,23,25,22,21,10,18,24,23,23,24,25,25
1881,25,19,23,16,23,25,22,21,11,18,24,23,23,24,25,25
1882,25,19,23,16,23,25,22,21,11,18,24,23,23,24,25,25
1883,25,19,23,16,23,25,22,21,11,18,24,23,23,23,25,25
1884,25,19,23,16,23,25,22,21,12,18,24,23,23,22,25,25
1885,25,19,23,16,23,25,22,21,12,18,24,23,23,21,25,25
1886,25,19,23,16,23,25,22,21,12,18,24,23,23,20,25,25
1887,25,19,23,16,23,25,22,21,13,18,24,23,23,19,25,25
1888,25,19,23,16,23,25,22,21,14,18,24,23,23,18,25,25
1889,25,19,23,16,23,25,22,21,14,18,24,23,23,17,25,25
1890,25,19,23,16,23,25,22,21,14,18,24,23,23,16,25,25
1891,25,19,23,16,23,25,22,21,15,18,24,23,23,15,25,25
1892,25,19,23,16,23,25,22,21,15,18,24,23,23,14,25,25
1893,25,19,23,16,23,25,22,21,15,18,24,23,23,13,25,25
1894,25,19,23,16,23,25,22,21,16,18,24,23,23,12,25,25
1895,25,19,23,16,23,25,22,21,16,18,24,23,23,11,25,25
1896,25,19,23,16,23,25,22,21,16,18,24,23,23,10,25,25
1897,25,19,23,16,23,25,22,21,17,18,24,23,23,9,25,25
1898,25,19,23,16,23,25,22,21,18,18,24,23,23,8,25,25
1899,25,19,23,16,23,25,22,21,19,18,24,23,23,7,25,25
1900,25,19,23,16,23,25,22,21,20,18,24,23,23,6,25,25
1901,25,19,23,16,23,25,22,21,21,18,24,23,23,5,25,25
1902,25,19,23,16,23,25,22,21,22,18,24,23,23,4,25,25
1903,25,19,23,16,23,25,22,21,22,18,24,23,23,3,25,25
1904,25,19,23,16,23,25,22,21,22,18,24,23,23,2,25,25
1905,25,19,23,16,23,25,22,21,21,18,24,23,23,1,25,25
1906,25,19,23,16,23,25,22,21,20,18,24,23,23,1,25,25
1907,25,19,23,16,23,25,22,21,19,18,24,23,23,1,25,25
1908,25,19,23,16,23,25,22,21,18,18,24,23,23,2,25,25
1909,25,19,23,16,23,25,22,21,17,18,24,23,23,3,25,25
1910,25,19,23,16,23,25,22,21,16,18,24,23,23,4,25,25
1911,25,19,23,16,23,25,22,21,15,18,24,23,23,5,25,25
1912,25,19,23,16,23,25,22,21,14,18,24,23,23,5,25,25
1913,25,19,23,16,23,25,22,21,13,18,24,23,23,5,25,25
1914,25,19,23,16,23,25,22,21,12,18,24,23,23,6,25,25
1915,25,19,23,16,23,25,22,21,11,18,24,23,23,7,25,25
1916,25,19,23,16,23,25,22,21,10,18,24,23,23,8,25,25
1917,25,19,23,16,23,25,22,21,9,18,24,23,23,8,25,25
1918,25,19,23,16,23,25,22,21,8,18,24,23,23,8,25,25
1919,25,19,23,16,23,25,22,21,7,18,24,23,23,9,25,25
1920,25,19,23,16,23,25,22,21,6,18,24,23,23,10,25,25
1921,25,19,23,16,23,25,22,21,5,18,24,23,23,11,25,25
1922,25,19,23,16,23,25,22,21,4,18,24,23,23,11,25,25
1923,25,19,23,16,23,25,22,21,3,18,24,23,23,11,25,25
1924,25,19,23,16,23,25,22,21,2,18,24,23,23,12,25,25
1925,25,19,23,16,23,25,22,21,1,18,24,23,23,13,25,25
1926,25,19,23,16,23,25,22,21,1,18,24,23,23,13,25,25
1927,25,19,23,16,23,25,22,21,1,18,24,23,23,13,25,25
1928,25,19,23,16,23,25,22,21,2,18,24,23,23,14,25,25
1929,25,19,23,16,23,25,22,21,2,18,24,23,23,15,25,25
1930,25,19,23,16,23,25,22,21,2,18,24,23,23,15,25,25
1931,25,19,23,16,23,25,22,21,3,18,24,23,23,15,25,25
1932,25,19,23,16,23,25,22,21,4,18,24,23,23,16,25,25
1933,25,19,23,16,23,25,22,21,4,18,24,23,23,17,25,25
1934,25,19,23,16,23,25,22,21,4,18,24,23,23,17,25,25
1935,25,19,23,16,23,25,22,21,5,18,24,23,23,17,25,25
1936,25,19,23,16,23,25,22,21,6,18,24,23,23,18,25,25
1937,25,19,23,16,23,25,22,21,6,18,24,23,23,19,25,25
1938,25,19,23,16,23,25,22,21,6,18,24,23,23,19,25,25
1939,25,19,23,16,23,25,22,21,7,18,24,23,23,19,25,25
1940,25,19,23,16,23,25,22,21,7,18,24,23,23,20,25,25
1941,25,19,23,16,23,25,22,21,7,18,24,23,23,21,25,25
1942,25,19,23,16,23,25,22,21,8,18,24,23,23,22,25,25
1943,25,19,23,16,23,25,22,21,9,18,24,23,23,23,25,25
1944,25,19,23,16,23,25,22,21,10,18,24,23,23,23,25,25
1945,25,19,23,16,23,25,22,21,10,18,24,23,23,23,25,25
1946,25,19,23,16,23,25,22,21,10,18,24,23,23,24,25,25
1947,25,19,23,16,23,25,22,21,11,18,24,23,23,25,25,25
1948,25,19,23,16,23,25,22,21,12,18,24,23,23,25,25,25
1949,25,19,23,16,23,25,22,21,13,18,24,23,23,25,25,25
1950,25,19,23,16,23,25,22,21,13,18,24,23,23,24,25,25
1951,25,19,23,16,23,25,22,21,13,18,24,23,23,23,25,25
1952,25,19,23,16,23,25,22,21,14,18,24,23,23,22,25,25
1953,25,19,23,16,23,25,22,21,14,18,24,23,23,21,25,25
1954,25,19,23,16,23,25,22,21,14,18,24,23,23,20,25,25
1955,25,19,23,16,23,25,22,21,15,18,24,23,23,19,25,25
1956,25,19,23,16,23,25,22,21,16,18,24,23,23,18,25,25
1957,25,19,23,16,23,25,22,21,17,18,24,23,23,17,25,25
1958,25,19,23,16,23,25,22,21,18,18,24,23,23,16,25,25
1959,25,19,23,16,23,25,22,21,19,18,24,23,23,15,25,25
1960,25,19,23,16,23,25,22,21,20,18,24,23,23,14,25,25
1961,25,19,23,16,23,25,22,21,21,18,24,23,23,13,25,25
1962,25,19,23,16,23,25,22,21,22,18,24,23,23,12,25,25
1963,25,19,23,16,23,25,22,21,23,18,24,23,23,11,25,25
1964,25,19,23,16,23,25,22,21,24,18,24,23,23,10,25,25
1965,25,19,23,16,23,25,22,21,24,18,24,23,23,9,25,25
1966,25,19,23,16,23,25,22,21,24,18,24,23,23,8,25,25
1967,25,19,23,16,23,25,22,21,23,18,24,23,23,7,25,25
1968,25,19,23,16,23,25,22,21,22,18,24,23,23,6,25,25
1969,25,19,23,16,23,25,22,21,21,18,24,23,23,5,25,25
1970,25,19,23,16,23,25,22,21,20,18,24,23,23,4,25,25
1971,25,19,23,16,23,25,22,21,19,18,24,23,23,3,25,25
1972,25,19,23,16,23,25,22,21,18,18,24,23,23,2,25,25
1973,25,19,23,16,23,25,22,21,17,18,24,23,23,1,25,25
1974,25,19,23,16,23,25,22,21,16,18,24,23,23,1,25,25
1975,25,19,23,16,23,25,22,21,15,18,24,23,23,1,25,25
1976,25,19,23,16,23,25,22,21,14,18,24,23,23,2,25,25
1977,25,19,23,16,23,25,22,21,13,18,24,23,23,3,25,25
1978,25,19,23,16,23,25,22,21,12,18,24,23,23,4,25,25
1979,25,19,23,16,23,25,22,21,11,18,24,23,23,5,25,25
1980,25,19,23,16,23,25,22,21,10,18,24,23,23,6,25,25
1981,25,19,23,16,23,25,22,21,9,18,24,23,23,6,25,25
1982,25,19,23,16,23,25,22,21,8,18,24,23,23,6,25,25
1983,25,19,23,16,23,25,22,21,7,18,24,23,23,7,25,25
1984,25,19,23,16,23,25,22,21,6,18,24,23,23,7,25,25
1985,25,19,23,16,23,25,22,21,5,18,24,23,23,7,25,25
1986,25,19,23,16,23,25,22,21,4,18,24,23,23,8,25,25
1987,25,19,23,16,23,25,22,21,3,18,24,23,23,8,25,25
1988,25,19,23,16,23,25,22,21,2,18,24,23,23,8,25,25
1989,25,19,23,16,23,25,22,21,1,18,24,23,23,9,25,25
1990,25,19,23,16,23,25,22,21,1,18,24,23,23,9,25,25
1991,25,19,23,16,23,25,22,21,1,18,24,23,23,9,25,25
1992,25,19,23,16,23,25,22,21,2,18,24,23,23,10,25,25
1993,25,19,23,16,23,25,22,21,3,18,24,23,23,10,25,25
1994,25,19,23,16,23,25,22,21,3,18,24,23,23,10,25,25
1995,25,19,23,16,23,25,22,21,3,18,24,23,23,11,25,25
1996,25,19,23,16,23,25,22,21,4,18,24,23,23,12,25,25
1997,25,19,23,16,23,25,22,21,5,18,24,23,23,13,25,25
1998,25,19,23,16,23,25,22,21,6,18,24,23,23,13,25,25
1999,25,19,23,16,23,25,22,21,7,18,24,23,23,13,25,25
2000,25,19,23,16,23,25,22,21,7,18,24,23,23,14,25,25
2001,25,19,23,16,23,25,22,21,7,18,24,23,23,15,25,25
2002,25,19,23,16,23,25,22,21,8,18,24,23,23,16,25,25
2003,25,19,23,16,23,25,22,21,9,18,24,23,23,17,25,25
2004,25,19,23,16,23,25,22,21,10,18,24,23,23,17,25,25
2005,25,19,23,16,23,25,22,21,11,18,24,23,23,17,25,25
2006,25,19,23,16,23,25,22,21,11,18,24,23,23,18,25,25
2007,25,19,23,16,23,25,22,21,11,18,24,23,23,19,25,25
2008,25,19,23,16,23,25,22,21,12,18,24,23,23,19,25,25
2009,25,19,23,16,23,25,22,21,13,18,24,23,23,19,25,25
2010,25,19,23,16,23,25,22,21,13,18,24,23,23,20,25,25
2011,25,19,23,16,23,25,22,21,13,18,24,23,23,21,25,25
2012,25,19,23,16,23,25,22,21,14,18,24,23,23,22,25,25
2013,25,19,23,16,23,25,22,21,15,18,24,23,23,22,25,25
2014,25,19,23,16,23,25,22,21,15,18,24,23,23,22,25,25
2015,25,19,23,16,23,25,22,21,15,18,24,23,23,21,25,25
2016,25,19,23,16,23,25,22,21,16,18,24,23,23,20,25,25
2017,25,19,23,16,23,25,22,21,17,18,24,23,23,19,25,25
2018,25,19,23,16,23,25,22,21,17,18,24,23,23,18,25,25
2019,25,19,23,16,23,25,22,21,17,18,24,23,23,17,25,25
2020,25,19,23,16,23,25,22,21,18,18,24,23,23,16,25,25
2021,25,19,23,16,23,25,22,21,19,18,24,23,23,15,25,25
2022,25,19,23,16,23,25,22,21,20,18,24,23,23,14,25,25
2023,25,19,23,16,23,25,22,21,21,18,24,23,23,13,25,25
2024,25,19,23,16,23,25,22,21,21,18,24,23,23,12,25,25
2025,25,19,23,16,23,25,22,21,21,18,24,23,23,11,25,25
2026,25,19,23,16,23,25,22,21,22,18,24,23,23,10,25,25
2027,25,19,23,16,23,25,22,21,23,18,24,23,23,9,25,25
2028,25,19,23,16,23,25,22,21,24,18,24,23,23,8,25,25
2029,25,19,23,16,23,25,22,21,24,18,24,23,23,7,25,25
2030,25,19,23,16,23,25,22,21,24,18,24,23,23,6,25,25
2031,25,19,23,16,23,25,22,21,25,18,24,23,23,5,25,25
2032,25,19,23,16,23,25,22,21,25,18,24,23,23,4,25,25
2033,25,19,23,16,23,25,22,21,25,18,24,23,23,3,25,25
2034,25,19,23,16,23,25,22,21,24,18,24,23,23,2,25,25
2035,25,19,23,16,23,25,22,21,23,18,24,23,23,1,25,25
2036,25,19,23,16,23,25,22,21,22,18,24,23,23,1,25,25
2037,25,19,23,16,23,25,22,21,21,18,24,23,23,1,25,25
2038,25,19,23,16,23,25,22,21,20,18,24,23,23,2,25,25
2039,25,19,23,16,23,25,22,21,19,18,24,23,23,3,25,25
2040,25,19,23,16,23,25,22,21,18,18,24,23,23,4,25,25
2041,25,19,23,16,23,25,22,21,17,18,24,23,23,5,25,25
2042,25,19,23,16,23,25,22,21,16,18,24,23,23,6,25,25
2043,25,19,23,16,23,25,22,21,15,18,24,23,23,7,25,25
2044,25,19,23,16,23,25,22,21,14,18,24,23,23,8,25,25
2045,25,19,23,16,23,25,22,21,13,18,24,23,23,8,25,25
2046,25,19,23,16,23,25,22,21,12,18,24,23,23,8,25,25
2047,25,19,23,16,23,25,22,21,11,18,24,23,23,9,25,25
2048,25,19,23,16,23,25,22,21,10,18,24,23,23,10,25,25
2049,25,19,23,16,23,25,22,21,9,18,24,23,23,11,25,25
2050,25,19,23,16,23,25,22,21,8,18,24,23,23,12,25,25
2051,25,19,23,16,23,25,22,21,7,18,24,23,23,13,25,25
2052,25,19,23,16,23,25,22,21,6,18,24,23,23,13,25,25
2053,25,19,23,16,23,25,22,21,5,18,24,23,23,13,25,25
2054,25,19,23,16,23,25,22,21,4,18,24,23,23,14,25,25
2055,25,19,23,16,23,25,22,21,3,18,24,23,23,14,25,25
2056,25,19,23,16,23,25,22,21,2,18,24,23,23,14,25,25
2057,25,19,23,16,23,25,22,21,1,18,24,23,23,15,25,25
2058,25,19,23,16,23,25,22,21,1,18,24,23,23,16,25,25
2059,25,19,23,16,23,25,22,21,1,18,24,23,23,17,25,25
2060,25,19,23,16,23,25,22,21,2,18,24,23,23,17,25,25
2061,25,19,23,16,23,25,22,21,3,18,24,23,23,17,25,25
2062,25,19,23,16,23,25,22,21,4,18,24,23,23,18,25,25
2063,25,19,23,16,23,25,22,21,5,18,24,23,23,19,25,25
2064,25,19,23,16,23,25,22,21,6,18,24,23,23,20,25,25
2065,25,19,23,16,23,25,22,21,7,18,24,23,23,20,25,25
2066,25,19,23,16,23,25,22,21,8,18,24,23,23,20,25,25
2067,25,19,23,16,23,25,22,21,9,18,24,23,23,21,25,25
2068,25,19,23,16,23,25,22,21,9,18,24,23,23,22,25,25
2069,25,19,23,16,23,25,22,21,9,18,24,23,23,22,25,25
2070,25,19,23,16,23,25,22,21,10,18,24,23,23,22,25,25
2071,25,19,23,16,23,25,22,21,11,18,24,23,23,21,25,25
2072,25,19,23,16,23,25,22,21,12,18,24,23,23,20,25,25
2073,25,19,23,16,23,25,22,21,13,18,24,23,23,19,25,25
2074,25,19,23,16,23,25,22,21,13,18,24,23,23,18,25,25
2075,25,19,23,16,23,25,22,21,13,18,24,23,23,17,25,25
2076,25,19,23,16,23,25,22,21,14,18,24,23,23,16,25,25
2077,25,19,23,16,23,25,22,21,14,18,24,23,23,15,25,25
2078,25,19,23,16,23,25,22,21,14,18,24,23,23,14,25,25
2079,25,19,23,16,23,25,22,21,15,18,24,23,23,13,25,25
2080,25,19,23,16,23,25,22,21,16,18,24,23,23,12,25,25
2081,25,19,23,16,23,25,22,21,17,18,24,23,23,11,25,25
2082,25,19,23,16,23,25,22,21,18,18,24,23,23,10,25,25
2083,25,19,23,16,23,25,22,21,19,18,24,23,23,9,25,25
2084,25,19,23,16,23,25,22,21,20,18,24,23,23,8,25,25
2085,25,19,23,16,23,25,22,21,21,18,24,23,23,7,25,25
2086,25,19,23,16,23,25,22,21,21,18,24,23,23,6,25,25
2087,25,19,23,16,23,25,22,21,21,18,24,23,23,5,25,25
2088,25,19,23,16,23,25,22,21,22,18,24,23,23,4,25,25
2089,25,19,23,16,23,25,22,21,22,18,24,23,23,3,25,25
2090,25,19,23,16,23,25,22,21,22,18,24,23,23,2,25,25
2091,25,19,23,16,23,25,22,21,23,18,24,23,23,1,25,25
2092,25,19,23,16,23,25,22,21,23,18,24,23,23,1,25,25
2093,25,19,23,16,23,25,22,21,23,18,24,23,23,1,25,25
2094,25,19,23,16,23,25,22,21,24,18,24,23,23,2,25,25
2095,25,19,23,16,23,25,22,21,24,18,24,23,23,3,25,25
2096,25,19,23,16,23,25,22,21,24,18,24,23,23,4,25,25
2097,25,19,23,16,23,25,22,21,23,18,24,23,23,5,25,25
2098,25,19,23,16,23,25,22,21,22,18,24,23,23,5,25,25
2099,25,19,23,16,23,25,22,21,21,18,24,23,23,5,25,25
2100,25,19,23,16,23,25,22,21,20,18,24,23,23,6,25,25
2101,25,19,23,16,23,25,22,21,19,18,24,23,23,6,25,25
2102,25,19,23,16,23,25,22,21,18,18,24,23,23,6,25,25
2103,25,19,23,16,23,25,22,21,17,18,24,23,23,7,25,25
2104,25,19,23,16,23,25,22,21,16,18,24,23,23,8,25,25
2105,25,19,23,16,23,25,22,21,15,18,24,23,23,9,25,25
2106,25,19,23,16,23,25,22,21,14,18,24,23,23,10,25,25
2107,25,19,23,16,23,25,22,21,13,18,24,23,23,10,25,25
2108,25,19,23,16,23,25,22,21,12,18,24,23,23,10,25,25
2109,25,19,23,16,23,25,22,21,11,18,24,23,23,11,25,25
2110,25,19,23,16,23,25,22,21,10,18,24,23,23,12,25,25
2111,25,19,23,16,23,25,22,21,9,18,24,23,23,13,25,25
2112,25,19,23,16,23,25,22,21,8,18,24,23,23,14,25,25
2113,25,19,23,16,23,25,22,21,7,18,24,23,23,14,25,25
2114,25,19,23,16,23,25,22,21,6,18,24,23,23,14,25,25
2115,25,19,23,16,23,25,22,21,5,18,24,23,23,15,25,25
2116,25,19,23,16,23,25,22,21,4,18,24,23,23,16,25,25
2117,25,19,23,16,23,25,22,21,3,18,24,23,23,17,25,25
2118,25,19,23,16,23,25,22,21,2,18,24,23,23,17,25,25
2119,25,19,23,16,23,25,22,21,1,18,24,23,23,17,25,25
2120,25,19,23,16,23,25,22,21,1,18,24,23,23,18,25,25
2121,25,19,23,16,23,25,22,21,1,18,24,23,23,19,25,25
2122,25,19,23,16,23,25,22,21,2,18,24,23,23,19,25,25
2123,25,19,23,16,23,25,22,21,3,18,24,23,23,19,25,25
2124,25,19,23,16,23,25,22,21,4,18,24,23,23,20,25,25
2125,25,19,23,16,23,25,22,21,4,18,24,23,23,20,25,25
2126,25,19,23,16,23,25,22,21,4,18,24,23,23,20,25,25
2127,25,19,23,16,23,25,22,21,5,18,24,23,23,21,25,25
2128,25,19,23,16,23,25,22,21,5,18,24,23,23,22,25,25
2129,25,19,23,16,23,25,22,21,5,18,24,23,23,23,25,25
2130,25,19,23,16,23,25,22,21,6,18,24,23,23,23,25,25
2131,25,19,23,16,23,25,22,21,7,18,24,23,23,23,25,25
2132,25,19,23,16,23,25,22,21,7,18,24,23,23,24,25,25
2133,25,19,23,16,23,25,22,21,7,18,24,23,23,25,25,25
2134,25,19,23,16,23,25,22,21,8,18,24,23,23,25,25,25
2135,25,19,23,16,23,25,22,21,8,18,24,23,23,25,25,25
2136,25,19,23,16,23,25,22,21,8,18,24,23,23,24,25,25
2137,25,19,23,16,23,25,22,21,9,18,24,23,23,23,25,25
2138,25,19,23,16,23,25,22,21,10,18,24,23,23,22,25,25
2139,25,19,23,16,23,25,22,21,11,18,24,23,23,21,25,25
2140,25,19,23,16,23,25,22,21,12,18,24,23,23,20,25,25
2141,25,19,23,16,23,25,22,21,12,18,24,23,23,19,25,25
2142,25,19,23,16,23,25,22,21,12,18,24,23,23,18,25,25
2143,25,19,23,16,23,25,22,21,13,18,24,23,23,17,25,25
2144,25,19,23,16,23,25,22,21,14,18,24,23,23,16,25,25
2145,25,19,23,16,23,25,22,21,14,18,24,23,23,15,25,25
2146,25,19,23,16,23,25,22,21,14,18,24,23,23,14,25,25
2147,25,19,23,16,23,25,22,21,15,18,24,23,23,13,25,25
2148,25,19,23,16,23,25,22,21,15,18,24,23,23,12,25,25
2149,25,19,23,16,23,25,22,21,15,18,24,23,23,11,25,25
2150,25,19,23,16,23,25,22,21,16,18,24,23,23,10,25,25
2151,25,19,23,16,23,25,22,21,17,18,24,23,23,9,25,25
2152,25,19,23,16,23,25,22,21,17,18,24,23,23,8,25,25
2153,25,19,23,16,23,25,22,21,17,18,24,23,23,7,25,25
2154,25,19,23,16,23,25,22,21,18,18,24,23,23,6,25,25
2155,25,19,23,16,23,25,22,21,18,18,24,23,23,5,25,25
2156,25,19,23,16,23,25,22,21,18,18,24,23,23,4,25,25
2157,25,19,23,16,23,25,22,21,19,18,24,23,23,3,25,25
2158,25,19,23,16,23,25,22,21,19,18,24,23,23,2,25,25
2159,25,19,23,16,23,25,22,21,19,18,24,23,23,1,25,25
2160,25,19,23,16,23,25,22,21,18,18,24,23,23,1,25,25
2161,25,19,23,16,23,25,22,21,17,18,24,23,23,1,25,25
2162,25,19,23,16,23,25,22,21,16,18,24,23,23,2,25,25
2163,25,19,23,16,23,25,22,21,15,18,24,23,23,3,25,25
2164,25,19,23,16,23,25,22,21,14,18,24,23,23,3,25,25
2165,25,19,23,16,23,25,22,21,13,18,24,23,23,3,25,25
