id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger1624,1,14,534,907,930,373,23,396,2
passenger1625,1,8,534,907,920,373,13,386,2
passenger1626,1,9,535,907,923,372,16,388,2
passenger1627,1,17,535,907,937,372,30,402,2
passenger1628,1,6,536,907,914,371,7,378,2
passenger1629,1,14,536,907,930,371,23,394,2
passenger1630,1,16,536,907,934,371,27,398,2
passenger1631,1,7,536,907,917,371,10,381,2
passenger1632,1,7,537,907,917,370,10,380,2
passenger1633,1,10,537,959,974,422,15,437,2
passenger1634,1,16,537,959,988,422,29,451,2
passenger1635,1,8,538,959,970,421,11,432,2
passenger1636,1,11,538,959,977,421,18,439,2
passenger1637,1,15,539,959,985,420,26,446,2
passenger1638,1,6,539,959,966,420,7,427,2
passenger1639,1,15,539,959,985,420,26,446,2
passenger1640,1,5,540,604,614,64,10,74,1
passenger1641,1,5,540,604,614,64,10,74,1
passenger1642,1,7,540,604,618,64,14,78,1
passenger1643,1,8,540,604,621,64,17,81,1
passenger1644,1,2,540,654,657,114,3,117,1
passenger1645,1,25,541,654,692,113,38,151,1
passenger1646,1,9,541,654,670,113,16,129,1
passenger1647,1,21,541,654,684,113,30,143,1
passenger1648,1,23,542,654,688,112,34,146,1
passenger1649,1,21,542,654,684,112,30,142,1
passenger1650,1,21,542,654,684,112,30,142,1
passenger1651,1,4,543,744,751,201,7,208,4
passenger1652,1,10,544,744,761,200,17,217,4
passenger1653,1,19,544,744,776,200,32,232,4
passenger1654,1,15,545,744,770,199,26,225,4
passenger1655,1,2,545,744,747,199,3,202,4
passenger1656,1,15,546,744,770,198,26,224,4
passenger1657,1,21,546,744,780,198,36,234,4
passenger1658,1,21,546,744,780,198,36,234,4
passenger1659,1,11,546,744,764,198,20,218,4
passenger1660,1,7,547,744,756,197,12,209,4
passenger1661,1,9,547,802,816,255,14,269,4
passenger1662,1,9,548,802,816,254,14,268,4
passenger1663,1,10,548,802,819,254,17,271,4
passenger1664,1,9,549,995,1007,446,12,458,0
passenger1665,1,12,549,995,1012,446,17,463,0
passenger1666,1,2,549,995,998,446,3,449,0
passenger1667,1,8,550,795,808,245,13,258,7
passenger1668,1,9,550,795,811,245,16,261,7
passenger1669,1,5,550,795,803,245,8,253,7
passenger1670,1,23,551,795,831,244,36,280,7
passenger1671,1,18,551,795,824,244,29,273,7
passenger1672,1,23,551,795,831,244,36,280,7
passenger1673,1,15,552,795,819,243,24,267,7
passenger1674,1,4,552,795,800,243,5,248,7
passenger1675,1,23,552,795,831,243,36,279,7
passenger1676,1,12,554,861,882,307,21,328,7
passenger1677,1,18,554,861,894,307,33,340,7
passenger1678,1,11,554,861,879,307,18,325,7
passenger1679,1,13,555,861,885,306,24,330,7
passenger1680,1,13,555,861,885,306,24,330,7
passenger1681,1,8,555,861,874,306,13,319,7
passenger1682,1,15,555,861,889,306,28,334,7
passenger1683,1,19,556,861,897,305,36,341,7
passenger1684,1,2,556,861,864,305,3,308,7
passenger1685,1,5,556,861,869,305,8,313,7
passenger1686,1,22,557,917,954,360,37,397,7
passenger1687,1,15,557,917,941,360,24,384,7
passenger1688,1,25,558,917,959,359,42,401,7
passenger1689,1,16,558,917,944,359,27,386,7
passenger1690,1,17,559,737,765,178,28,206,9
passenger1691,1,23,559,737,777,178,40,218,9
passenger1692,1,17,559,737,765,178,28,206,9
passenger1693,1,9,559,737,749,178,12,190,9
passenger1694,1,14,560,737,760,177,23,200,9
passenger1695,1,7,560,737,745,177,8,185,9
passenger1696,1,10,560,737,752,177,15,192,9
passenger1697,1,18,560,737,768,177,31,208,9
passenger1698,1,5,560,801,811,241,10,251,9
passenger1699,1,18,561,801,832,240,31,271,9
passenger1700,1,16,561,801,828,240,27,267,9
passenger1701,1,9,561,801,817,240,16,256,9
passenger1702,1,3,561,801,805,240,4,244,9
passenger1703,1,18,562,1213,1242,651,29,680,8
passenger1704,1,21,562,1271,1307,709,36,745,8
passenger1705,1,19,562,1271,1303,709,32,741,8
passenger1706,1,12,563,1271,1292,708,21,729,8
passenger1707,1,17,563,1271,1299,708,28,736,8
passenger1708,1,11,563,1271,1289,708,18,726,8
passenger1709,1,10,563,1271,1286,708,15,723,8
passenger1710,1,9,563,1271,1283,708,12,720,8
passenger1711,1,7,563,1271,1279,708,8,716,8
passenger1712,1,25,563,1271,1313,708,42,750,8
passenger1713,1,17,564,1271,1299,707,28,735,8
passenger1714,1,6,564,1339,1348,775,9,784,8
passenger1715,1,22,564,1339,1372,775,33,808,8
passenger1716,1,5,564,1339,1345,775,6,781,8
passenger1717,1,16,565,1339,1362,774,23,797,8
passenger1718,1,5,565,1339,1345,774,6,780,8
passenger1719,1,10,566,1339,1354,773,15,788,8
passenger1720,1,17,567,1339,1365,772,26,798,8
passenger1721,1,25,567,1339,1379,772,40,812,8
passenger1722,1,25,567,1339,1379,772,40,812,8
passenger1723,1,23,568,1339,1375,771,36,807,8
passenger1724,1,7,568,1405,1419,837,14,851,8
passenger1725,1,4,568,1405,1414,837,9,846,8
passenger1726,1,23,568,1405,1441,837,36,873,8
passenger1727,1,24,570,1405,1444,835,39,874,8
passenger1728,1,8,572,1405,1422,833,17,850,8
passenger1729,1,2,572,1405,1408,833,3,836,8
passenger1730,1,17,572,1405,1433,833,28,861,8
passenger1731,1,3,572,1405,1411,833,6,839,8
passenger1732,1,2,572,1405,1408,833,3,836,8
passenger1733,1,24,572,1405,1444,833,39,872,8
passenger1734,1,13,573,1469,1487,896,18,914,8
passenger1735,1,4,573,1469,1474,896,5,901,8
passenger1736,1,17,573,1469,1495,896,26,922,8
passenger1737,1,10,573,1469,1482,896,13,909,8
passenger1738,1,14,573,1469,1490,896,21,917,8
passenger1739,1,23,574,1329,1369,755,40,795,6
passenger1740,1,7,574,1329,1341,755,12,767,6
passenger1741,1,17,575,1329,1361,754,32,786,6
passenger1742,1,21,575,1393,1425,818,32,850,6
passenger1743,1,12,576,1393,1406,817,13,830,6
passenger1744,1,25,576,1393,1435,817,42,859,6
passenger1745,1,12,577,1393,1406,816,13,829,6
passenger1746,1,13,578,1393,1409,815,16,831,6
passenger1747,1,23,579,1393,1431,814,38,852,6
passenger1748,1,17,579,1393,1415,814,22,836,6
passenger1749,1,22,580,1393,1428,813,35,848,6
passenger1750,1,20,580,1393,1422,813,29,842,6
passenger1751,1,19,580,1393,1419,813,26,839,6
passenger1752,1,7,580,1461,1473,881,12,893,6
passenger1753,1,11,580,1461,1483,881,22,903,6
passenger1754,1,22,581,1461,1502,880,41,921,6
passenger1755,1,16,581,1461,1490,880,29,909,6
passenger1756,1,8,581,1461,1476,880,15,895,6
passenger1757,1,9,581,1461,1479,880,18,898,6
passenger1758,1,20,581,1461,1498,880,37,917,6
passenger1759,1,6,582,1461,1470,879,9,888,6
passenger1760,1,4,583,819,824,236,5,241,13
passenger1761,1,20,583,819,854,236,35,271,13
passenger1762,1,8,583,819,834,236,15,251,13
passenger1763,1,20,584,819,854,235,35,270,13
passenger1764,1,14,584,819,842,235,23,258,13
passenger1765,1,25,584,819,861,235,42,277,13
passenger1766,1,14,585,887,914,302,27,329,13
passenger1767,1,22,586,790,827,204,37,241,5
passenger1768,1,22,586,790,827,204,37,241,5
passenger1769,1,7,586,790,800,204,10,214,5
passenger1770,1,25,587,790,832,203,42,245,5
passenger1771,1,19,587,858,886,271,28,299,5
passenger1772,1,4,587,858,863,271,5,276,5
passenger1773,1,2,588,654,657,66,3,69,10
passenger1774,1,8,589,654,665,65,11,76,10
passenger1775,1,2,589,654,657,65,3,68,10
passenger1776,1,10,589,654,669,65,15,80,10
passenger1777,1,25,589,654,690,65,36,101,10
passenger1778,1,13,589,654,674,65,20,85,10
passenger1779,1,2,590,654,657,64,3,67,10
passenger1780,1,13,590,654,674,64,20,84,10
passenger1781,1,7,590,716,724,126,8,134,10
passenger1782,1,22,591,1115,1150,524,35,559,3
passenger1783,1,4,591,1115,1122,524,7,531,3
passenger1784,1,20,592,1115,1146,523,31,554,3
passenger1785,1,12,592,1115,1132,523,17,540,3
passenger1786,1,2,592,1115,1118,523,3,526,3
passenger1787,1,18,593,1115,1142,522,27,549,3
passenger1788,1,12,593,1115,1132,522,17,539,3
passenger1789,1,20,593,1179,1214,586,35,621,3
passenger1790,1,16,596,959,988,363,29,392,2
passenger1791,1,20,596,959,994,363,35,398,2
passenger1792,1,13,597,959,981,362,22,384,2
passenger1793,1,2,597,1015,1018,418,3,421,2
passenger1794,1,5,598,1015,1025,417,10,427,2
passenger1795,1,13,598,1015,1039,417,24,441,2
passenger1796,1,11,599,1015,1033,416,18,434,2
passenger1797,1,21,599,1015,1051,416,36,452,2
passenger1798,1,11,599,1015,1033,416,18,434,2
passenger1799,1,22,600,917,954,317,37,354,7
passenger1800,1,6,600,917,926,317,9,326,7
passenger1801,1,11,601,917,935,316,18,334,7
passenger1802,1,20,601,917,950,316,33,349,7
passenger1803,1,4,601,917,922,316,5,321,7
passenger1804,1,9,601,917,931,316,14,330,7
passenger1805,1,20,601,985,1012,384,27,411,7
passenger1806,1,16,601,985,1006,384,21,405,7
passenger1807,1,20,602,985,1012,383,27,410,7
passenger1808,1,14,602,985,1002,383,17,400,7
passenger1809,1,22,602,985,1016,383,31,414,7
passenger1810,1,23,602,985,1019,383,34,417,7
passenger1811,1,25,602,985,1023,383,38,421,7
passenger1812,1,4,603,985,990,382,5,387,7
passenger1813,1,16,603,985,1006,382,21,403,7
passenger1814,1,4,604,654,661,50,7,57,1
passenger1815,1,7,605,654,666,49,12,61,1
passenger1816,1,9,605,654,670,49,16,65,1
passenger1817,1,17,606,718,742,112,24,136,1
passenger1818,1,12,606,718,733,112,15,127,1
passenger1819,1,22,606,718,753,112,35,147,1
passenger1820,1,9,607,802,816,195,14,209,4
passenger1821,1,16,608,802,827,194,25,219,4
passenger1822,1,20,608,802,835,194,33,227,4
passenger1823,1,25,608,802,842,194,40,234,4
passenger1824,1,7,608,802,812,194,10,204,4
passenger1825,1,19,608,802,832,194,30,224,4
passenger1826,1,4,608,802,807,194,5,199,4
passenger1827,1,15,609,868,888,259,20,279,4
passenger1828,1,11,609,868,882,259,14,273,4
passenger1829,1,25,609,868,908,259,40,299,4
passenger1830,1,20,609,868,897,259,29,288,4
passenger1831,1,24,609,868,905,259,37,296,4
passenger1832,1,22,609,868,901,259,33,292,4
passenger1833,1,11,610,868,882,258,14,272,4
passenger1834,1,19,610,868,894,258,26,284,4
passenger1835,1,2,610,868,871,258,3,261,4
passenger1836,1,15,612,868,888,256,20,276,4
passenger1837,1,3,612,934,938,322,4,326,4
passenger1838,1,19,612,934,964,322,30,352,4
passenger1839,1,25,612,934,974,322,40,362,4
passenger1840,1,18,612,934,961,322,27,349,4
passenger1841,1,22,613,1059,1096,446,37,483,0
passenger1842,1,7,613,1059,1067,446,8,454,0
passenger1843,1,25,613,1059,1101,446,42,488,0
passenger1844,1,15,613,1059,1079,446,20,466,0
passenger1845,1,18,614,1059,1088,445,29,474,0
passenger1846,1,20,614,1059,1092,445,33,478,0
passenger1847,1,17,614,1059,1085,445,26,471,0
passenger1848,1,9,614,1059,1071,445,12,457,0
passenger1849,1,16,615,1059,1082,444,23,467,0
passenger1850,1,17,615,1059,1085,444,26,470,0
passenger1851,1,22,615,1127,1164,512,37,549,0
passenger1852,1,13,615,1127,1149,512,22,534,0
passenger1853,1,14,616,1127,1152,511,25,536,0
passenger1854,1,14,616,1127,1152,511,25,536,0
passenger1855,1,4,616,1127,1134,511,7,518,0
passenger1856,1,4,616,1127,1134,511,7,518,0
passenger1857,1,2,616,1127,1130,511,3,514,0
passenger1858,1,17,617,1127,1157,510,30,540,0
passenger1859,1,12,618,1127,1146,509,19,528,0
passenger1860,1,22,619,801,838,182,37,219,9
passenger1861,1,18,619,801,832,182,31,213,9
passenger1862,1,5,619,801,811,182,10,192,9
passenger1863,1,4,620,801,808,181,7,188,9
passenger1864,1,10,621,801,820,180,19,199,9
passenger1865,1,24,621,861,896,240,35,275,9
passenger1866,1,3,621,861,865,240,4,244,9
passenger1867,1,6,621,861,870,240,9,249,9
passenger1868,1,2,622,887,890,265,3,268,13
passenger1869,1,11,622,887,907,265,20,285,13
passenger1870,1,25,622,887,929,265,42,307,13
passenger1871,1,18,623,887,920,264,33,297,13
passenger1872,1,13,623,887,911,264,24,288,13
passenger1873,1,5,623,887,895,264,8,272,13
passenger1874,1,10,623,887,904,264,17,281,13
passenger1875,1,14,623,887,914,264,27,291,13
passenger1876,1,8,624,887,900,263,13,276,13
passenger1877,1,18,625,955,986,330,31,361,13
passenger1878,1,25,625,955,997,330,42,372,13
passenger1879,1,6,625,955,966,330,11,341,13
passenger1880,1,8,625,955,972,330,17,347,13
passenger1881,1,5,626,955,963,329,8,337,13
passenger1882,1,19,626,955,989,329,34,363,13
passenger1883,1,13,626,955,979,329,24,353,13
passenger1884,1,8,626,955,972,329,17,346,13
passenger1885,1,7,626,955,969,329,14,343,13
passenger1886,1,3,626,955,959,329,4,333,13
passenger1887,1,13,627,1023,1047,396,24,420,13
passenger1888,1,18,628,1023,1054,395,31,426,13
passenger1889,1,7,628,1023,1035,395,12,407,13
passenger1890,1,2,629,1023,1026,394,3,397,13
passenger1891,1,13,629,1023,1047,394,24,418,13
passenger1892,1,18,630,1023,1054,393,31,424,13
passenger1893,1,10,630,1023,1042,393,19,412,13
passenger1894,1,8,630,1023,1038,393,15,408,13
passenger1895,1,5,630,1023,1031,393,8,401,13
passenger1896,1,19,631,1023,1057,392,34,426,13
passenger1897,1,22,631,1077,1114,446,37,483,13
passenger1898,1,20,631,1077,1110,446,33,479,13
passenger1899,1,14,631,1077,1100,446,23,469,13
passenger1900,1,19,631,1077,1107,446,30,476,13
passenger1901,1,11,631,1077,1093,446,16,462,13
passenger1902,1,2,631,1077,1080,446,3,449,13
passenger1903,1,10,632,1469,1482,837,13,850,8
passenger1904,1,18,632,1469,1498,837,29,866,8
passenger1905,1,17,632,1469,1495,837,26,863,8
passenger1906,1,25,632,1469,1507,837,38,875,8
passenger1907,1,25,633,1469,1507,836,38,874,8
passenger1908,1,7,633,1533,1547,900,14,914,8
passenger1909,1,2,633,1533,1536,900,3,903,8
passenger1910,1,8,634,1533,1550,899,17,916,8
passenger1911,1,23,634,1533,1573,899,40,939,8
passenger1912,1,21,635,1533,1569,898,36,934,8
passenger1913,1,4,635,1533,1540,898,7,905,8
passenger1914,1,5,635,1533,1543,898,10,908,8
passenger1915,1,15,636,1533,1559,897,26,923,8
passenger1916,1,17,636,1533,1563,897,30,927,8
passenger1917,1,25,636,1533,1577,897,44,941,8
passenger1918,1,20,636,1603,1638,967,35,1002,8
passenger1919,1,7,637,1603,1615,966,12,978,8
passenger1920,1,2,638,1603,1606,965,3,968,8
passenger1921,1,17,638,1603,1633,965,30,995,8
passenger1922,1,15,639,1603,1629,964,26,990,8
passenger1923,1,24,639,1603,1644,964,41,1005,8
passenger1924,1,15,639,1603,1629,964,26,990,8
passenger1925,1,14,639,1603,1626,964,23,987,8
passenger1926,1,9,639,1603,1619,964,16,980,8
passenger1927,1,4,641,1603,1610,962,7,969,8
passenger1928,1,23,641,1669,1707,1028,38,1066,8
passenger1929,1,21,641,1669,1703,1028,34,1062,8
passenger1930,1,5,642,1461,1467,819,6,825,6
passenger1931,1,18,642,1461,1494,819,33,852,6
passenger1932,1,10,642,1525,1542,883,17,900,6
passenger1933,1,12,642,1525,1546,883,21,904,6
passenger1934,1,22,642,1525,1560,883,35,918,6
passenger1935,1,22,642,1525,1560,883,35,918,6
passenger1936,1,6,642,1525,1534,883,9,892,6
passenger1937,1,9,643,1525,1539,882,14,896,6
passenger1938,1,21,644,1525,1557,881,32,913,6
passenger1939,1,24,644,1525,1564,881,39,920,6
passenger1940,1,3,646,1525,1529,879,4,883,6
passenger1941,1,22,646,1525,1560,879,35,914,6
passenger1942,1,13,647,1589,1607,942,18,960,6
passenger1943,1,16,647,1589,1612,942,23,965,6
passenger1944,1,3,647,1589,1593,942,4,946,6
passenger1945,1,18,647,1589,1616,942,27,969,6
passenger1946,1,18,647,1589,1616,942,27,969,6
passenger1947,1,17,648,716,738,68,22,90,10
passenger1948,1,20,648,716,745,68,29,97,10
passenger1949,1,24,649,718,757,69,39,108,1
passenger1950,1,22,649,716,749,67,33,100,10
passenger1951,1,19,649,718,748,69,30,99,1
passenger1952,1,25,649,716,756,67,40,107,10
passenger1953,1,18,649,718,745,69,27,96,1
passenger1954,1,18,650,716,741,66,25,91,10
passenger1955,1,15,651,718,738,67,20,87,1
passenger1956,1,20,651,716,745,65,29,94,10
passenger1957,1,3,652,718,722,66,4,70,1
passenger1958,1,14,652,716,733,64,17,81,10
passenger1959,1,12,652,718,733,66,15,81,1
passenger1960,1,23,652,716,752,64,36,100,10
passenger1961,1,3,652,718,722,66,4,70,1
passenger1962,1,17,652,716,738,64,22,86,10
passenger1963,1,6,653,782,793,129,11,140,1
passenger1964,1,23,653,782,816,129,34,163,10
passenger1965,1,22,653,782,817,129,35,164,1
passenger1966,1,7,653,782,792,129,10,139,10
passenger1967,1,22,653,782,817,129,35,164,1
passenger1968,1,13,653,782,802,129,20,149,10
passenger1969,1,25,653,782,822,129,40,169,1
passenger1970,1,19,654,782,810,128,28,156,10
passenger1971,1,2,654,782,785,128,3,131,1
passenger1972,1,6,654,782,789,128,7,135,10
passenger1973,1,11,654,782,802,128,20,148,1
passenger1974,1,7,655,782,792,127,10,137,10
passenger1975,1,5,655,782,790,127,8,135,1
passenger1976,1,25,656,782,820,126,38,164,10
passenger1977,1,22,656,782,817,126,35,161,1
passenger1978,1,12,656,782,799,126,17,143,10
passenger1979,1,7,656,782,796,126,14,140,1
passenger1980,1,6,656,782,789,126,7,133,10
passenger1981,1,23,657,1179,1219,522,40,562,3
passenger1982,1,9,657,1179,1191,522,12,534,3
passenger1983,1,2,658,1179,1182,521,3,524,3
passenger1984,1,11,658,1179,1197,521,18,539,3
passenger1985,1,12,658,1179,1200,521,21,542,3
passenger1986,1,16,658,1179,1206,521,27,548,3
passenger1987,1,10,658,1179,1194,521,15,536,3
passenger1988,1,24,658,1179,1222,521,43,564,3
passenger1989,1,17,658,1179,1209,521,30,551,3
passenger1990,1,25,659,1247,1289,588,42,630,3
passenger1991,1,10,659,1247,1264,588,17,605,3
passenger1992,1,17,659,1247,1273,588,26,614,3
passenger1993,1,10,659,1247,1264,588,17,605,3
passenger1994,1,18,659,1247,1276,588,29,617,3
passenger1995,1,19,659,1247,1279,588,32,620,3
passenger1996,1,9,659,1247,1261,588,14,602,3
passenger1997,1,24,659,1247,1286,588,39,627,3
passenger1998,1,22,660,985,1016,325,31,356,7
passenger1999,1,23,660,1049,1087,389,38,427,7
passenger2000,1,7,661,1049,1059,388,10,398,7
passenger2001,1,19,661,1049,1079,388,30,418,7
passenger2002,1,4,661,1049,1054,388,5,393,7
passenger2003,1,4,662,1049,1054,387,5,392,7
passenger2004,1,25,662,1049,1091,387,42,429,7
passenger2005,1,5,662,1015,1025,353,10,363,2
passenger2006,1,22,663,1049,1084,386,35,421,7
passenger2007,1,12,663,1015,1036,352,21,373,2
passenger2008,1,9,663,1049,1063,386,14,400,7
passenger2009,1,3,663,1015,1021,352,6,358,2
passenger2010,1,18,664,1049,1076,385,27,412,7
passenger2011,1,19,664,1015,1047,351,32,383,2
passenger2012,1,13,664,1049,1069,385,20,405,7
passenger2013,1,21,664,1073,1105,409,32,441,2
passenger2014,1,9,664,1117,1129,453,12,465,7
passenger2015,1,15,665,1073,1097,408,24,432,2
passenger2016,1,8,665,1117,1126,452,9,461,7
passenger2017,1,15,665,1073,1097,408,24,432,2
passenger2018,1,5,666,1127,1137,461,10,471,0
passenger2019,1,13,666,1187,1207,521,20,541,0
passenger2020,1,15,666,1187,1213,521,26,547,0
passenger2021,1,15,667,1187,1213,520,26,546,0
passenger2022,1,12,667,1187,1204,520,17,537,0
passenger2023,1,17,667,1187,1217,520,30,550,0
passenger2024,1,14,667,1187,1210,520,23,543,0
passenger2025,1,8,668,1187,1198,519,11,530,0
passenger2026,1,7,668,1187,1195,519,8,527,0
passenger2027,1,17,668,1187,1217,519,30,549,0
passenger2028,1,24,668,1187,1226,519,39,558,0
passenger2029,1,20,668,1251,1282,583,31,614,0
passenger2030,1,17,669,1251,1277,582,26,608,0
passenger2031,1,24,669,1251,1292,582,41,623,0
passenger2032,1,23,669,1251,1289,582,38,620,0
passenger2033,1,14,669,1251,1270,582,19,601,0
passenger2034,1,4,670,1251,1256,581,5,586,0
passenger2035,1,17,670,1251,1277,581,26,607,0
passenger2036,1,16,670,1251,1274,581,23,604,0
passenger2037,1,8,670,1251,1262,581,11,592,0
passenger2038,1,22,670,1251,1286,581,35,616,0
passenger2039,1,22,671,1317,1354,646,37,683,0
passenger2040,1,9,671,1317,1333,646,16,662,0
passenger2041,1,13,671,1317,1343,646,26,672,0
passenger2042,1,6,672,1317,1326,645,9,654,0
passenger2043,1,6,672,1317,1326,645,9,654,0
passenger2044,1,8,673,1317,1330,644,13,657,0
passenger2045,1,10,673,1317,1336,644,19,663,0
passenger2046,1,8,674,1317,1330,643,13,656,0
passenger2047,1,5,674,1317,1323,643,6,649,0
passenger2048,1,12,674,1317,1340,643,23,666,0
passenger2049,1,16,674,1377,1404,703,27,730,0
passenger2050,1,9,675,1377,1391,702,14,716,0
passenger2051,1,14,675,1377,1400,702,23,725,0
passenger2052,1,8,675,1377,1388,702,11,713,0
passenger2053,1,18,676,1377,1410,701,33,734,0
passenger2054,1,17,676,1377,1407,701,30,731,0
passenger2055,1,25,677,1377,1421,700,44,744,0
passenger2056,1,3,677,1377,1381,700,4,704,0
passenger2057,1,22,677,1377,1416,700,39,739,0
passenger2058,1,10,678,934,949,256,15,271,4
passenger2059,1,3,678,934,938,256,4,260,4
passenger2060,1,18,679,861,888,182,27,209,9
passenger2061,1,6,679,861,870,182,9,191,9
passenger2062,1,6,680,861,870,181,9,190,9
passenger2063,1,25,680,861,899,181,38,219,9
passenger2064,1,7,680,861,873,181,12,193,9
passenger2065,1,15,681,861,883,180,22,202,9
passenger2066,1,6,681,861,870,180,9,189,9
passenger2067,1,4,682,1077,1084,395,7,402,13
passenger2068,1,2,683,1077,1080,394,3,397,13
passenger2069,1,2,683,1077,1080,394,3,397,13
passenger2070,1,13,683,1077,1097,394,20,414,13
passenger2071,1,12,684,1137,1160,453,23,476,13
passenger2072,1,2,684,1137,1140,453,3,456,13
passenger2073,1,10,684,1137,1156,453,19,472,13
passenger2074,1,8,684,1137,1152,453,15,468,13
passenger2075,1,15,684,1137,1165,453,28,481,13
passenger2076,1,25,684,1137,1181,453,44,497,13
passenger2077,1,18,684,1137,1170,453,33,486,13
passenger2078,1,24,684,1137,1178,453,41,494,13
passenger2079,1,6,685,1137,1146,452,9,461,13
passenger2080,1,7,686,1137,1149,451,12,463,13
passenger2081,1,20,686,1207,1240,521,33,554,13
passenger2082,1,9,686,1207,1221,521,14,535,13
passenger2083,1,22,686,1207,1246,521,39,560,13
passenger2084,1,13,686,1207,1229,521,22,543,13
passenger2085,1,6,687,1207,1216,520,9,529,13
passenger2086,1,22,687,1207,1246,520,39,559,13
passenger2087,1,15,688,1207,1233,519,26,545,13
passenger2088,1,21,688,1207,1243,519,36,555,13
passenger2089,1,12,688,1207,1226,519,19,538,13
passenger2090,1,5,688,1207,1213,519,6,525,13
passenger2091,1,18,689,1269,1296,580,27,607,13
passenger2092,1,4,690,1269,1274,579,5,584,13
passenger2093,1,17,690,1269,1293,579,24,603,13
passenger2094,1,12,691,1269,1286,578,17,595,13
passenger2095,1,20,691,1269,1300,578,31,609,13
passenger2096,1,22,691,1269,1304,578,35,613,13
passenger2097,1,11,691,1269,1283,578,14,592,13
passenger2098,1,23,691,1269,1307,578,38,616,13
passenger2099,1,4,692,1269,1274,577,5,582,13
passenger2100,1,4,692,1269,1274,577,5,582,13
passenger2101,1,25,693,1331,1375,638,44,682,13
passenger2102,1,15,693,1331,1355,638,24,662,13
passenger2103,1,12,693,1331,1350,638,19,657,13
passenger2104,1,5,693,1331,1339,638,8,646,13
passenger2105,1,8,693,1331,1344,638,13,651,13
passenger2106,1,18,693,1331,1362,638,31,669,13
passenger2107,1,21,693,1331,1367,638,36,674,13
passenger2108,1,23,693,1331,1371,638,40,678,13
passenger2109,1,11,694,1669,1687,975,18,993,8
passenger2110,1,12,695,1669,1690,974,21,995,8
passenger2111,1,5,696,1669,1679,973,10,983,8
passenger2112,1,3,696,1669,1673,973,4,977,8
passenger2113,1,12,697,1669,1690,972,21,993,8
passenger2114,1,15,698,1669,1695,971,26,997,8
passenger2115,1,4,698,1669,1676,971,7,978,8
passenger2116,1,11,700,1669,1687,969,18,987,8
passenger2117,1,17,700,1731,1757,1031,26,1057,8
passenger2118,1,21,700,1731,1765,1031,34,1065,8
passenger2119,1,24,701,1731,1772,1030,41,1071,8
passenger2120,1,10,701,1731,1746,1030,15,1045,8
passenger2121,1,11,701,1731,1749,1030,18,1048,8
passenger2122,1,22,702,1731,1768,1029,37,1066,8
passenger2123,1,18,702,1731,1760,1029,29,1058,8
passenger2124,1,8,702,1731,1742,1029,11,1040,8
passenger2125,1,18,702,1731,1760,1029,29,1058,8
passenger2126,1,5,702,1731,1737,1029,6,1035,8
passenger2127,1,12,702,1797,1818,1095,21,1116,8
passenger2128,1,9,703,1797,1813,1094,16,1110,8
passenger2129,1,25,703,1797,1839,1094,42,1136,8
passenger2130,1,2,704,1797,1800,1093,3,1096,8
passenger2131,1,22,704,1797,1834,1093,37,1130,8
passenger2132,1,8,704,1797,1810,1093,13,1106,8
passenger2133,1,2,704,1797,1800,1093,3,1096,8
passenger2134,1,17,704,1797,1825,1093,28,1121,8
passenger2135,1,18,706,1797,1828,1091,31,1122,8
passenger2136,1,5,706,1797,1805,1091,8,1099,8
passenger2137,1,2,706,1865,1868,1159,3,1162,8
passenger2138,1,4,707,1865,1872,1158,7,1165,8
passenger2139,1,11,707,1865,1881,1158,16,1174,8
passenger2140,1,5,708,1589,1597,881,8,889,6
passenger2141,1,18,709,1589,1616,880,27,907,6
passenger2142,1,3,709,1589,1593,880,4,884,6
passenger2143,1,20,709,1589,1620,880,31,911,6
passenger2144,1,22,709,1589,1624,880,35,915,6
passenger2145,1,19,710,1647,1671,937,24,961,6
passenger2146,1,24,710,1647,1680,937,33,970,6
passenger2147,1,24,710,1647,1680,937,33,970,6
passenger2148,1,3,710,1647,1651,937,4,941,6
passenger2149,1,10,710,1647,1660,937,13,950,6
passenger2150,1,20,710,1647,1674,937,27,964,6
passenger2151,1,10,711,1647,1660,936,13,949,6
passenger2152,1,19,711,1647,1671,936,24,960,6
passenger2153,1,20,712,1647,1674,935,27,962,6
passenger2154,1,25,712,1647,1683,935,36,971,6
passenger2155,1,9,713,1709,1723,996,14,1010,6
passenger2156,1,10,713,1709,1726,996,17,1013,6
passenger2157,1,2,714,1247,1250,533,3,536,3
passenger2158,1,8,714,1247,1258,533,11,544,3
passenger2159,1,8,715,1315,1324,600,9,609,3
passenger2160,1,12,716,782,799,66,17,83,10
passenger2161,1,12,716,846,861,130,15,145,10
passenger2162,1,22,717,846,877,129,31,160,10
passenger2163,1,20,718,782,813,64,31,95,1
passenger2164,1,19,719,848,882,129,34,163,1
passenger2165,1,2,719,848,851,129,3,132,1
passenger2166,1,13,719,848,870,129,22,151,1
passenger2167,1,19,721,858,886,137,28,165,5
passenger2168,1,7,721,858,868,137,10,147,5
passenger2169,1,12,722,858,877,136,19,155,5
passenger2170,1,19,722,858,886,136,28,164,5
passenger2171,1,21,722,858,890,136,32,168,5
passenger2172,1,22,722,858,893,136,35,171,5
passenger2173,1,12,722,858,877,136,19,155,5
passenger2174,1,11,723,858,874,135,16,151,5
passenger2175,1,11,723,916,934,193,18,211,5
