tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
380,5,13,21,12,11,13,25,24,2,8,23,21,23,25,13,16
381,5,12,20,11,11,12,25,23,2,9,23,20,23,25,12,17
382,5,11,19,10,11,11,25,22,2,10,23,19,23,25,11,18
383,6,10,18,9,12,10,25,21,3,10,23,18,23,25,10,19
384,7,9,17,8,13,9,25,20,4,10,23,17,23,25,9,20
385,7,8,16,7,13,8,25,19,5,11,23,16,23,25,8,21
386,7,7,15,6,13,7,25,18,5,12,23,15,23,25,7,21
387,8,6,14,5,14,6,25,17,5,12,23,14,23,25,6,21
388,8,5,13,4,14,5,25,16,6,12,23,13,23,25,5,22
389,8,4,12,3,14,4,25,15,6,13,23,12,23,25,4,23
390,9,3,11,2,15,3,25,14,6,14,23,11,23,25,3,24
391,10,2,10,1,16,2,25,13,7,15,23,10,23,25,2,24
392,11,1,9,1,17,1,25,12,8,16,23,9,23,25,1,24
393,11,1,8,1,18,1,25,11,9,17,23,8,23,25,1,23
394,11,1,7,2,19,1,25,10,10,17,23,7,23,25,1,22
395,12,2,6,3,20,2,25,9,10,17,23,6,23,25,2,21
396,12,2,5,3,20,2,25,8,10,18,23,5,23,25,3,20
397,12,2,4,3,20,2,25,7,11,18,23,4,23,25,4,19
398,13,3,3,4,21,3,25,6,12,18,23,3,23,25,4,18
399,14,4,2,5,21,4,25,5,12,19,23,2,23,25,4,17
400,15,5,1,5,21,5,25,4,12,19,23,1,23,25,5,16
401,16,6,1,5,22,5,25,3,13,19,23,1,23,25,6,15
402,16,7,1,6,22,5,25,2,14,20,23,1,23,25,7,14
403,16,7,2,6,22,6,25,1,15,21,23,2,23,25,8,13
