tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
346,13,6,4,2,23,21,4,5,13,18,17,23,23,11,25,25
347,14,6,3,3,22,22,5,4,14,18,18,23,23,12,25,25
348,15,7,2,4,21,23,6,3,14,19,18,23,23,12,25,25
349,15,7,1,5,20,23,7,2,14,20,18,23,23,12,25,25
350,15,7,1,6,19,23,8,1,15,21,19,23,23,13,25,25
351,16,8,1,7,18,24,9,1,15,22,20,23,23,14,25,25
352,16,9,2,7,17,25,10,1,15,23,21,23,23,15,25,25
353,16,10,2,7,16,25,10,2,16,23,22,23,23,15,25,25
354,15,11,2,8,15,25,10,3,17,23,23,23,23,15,25,25
355,14,11,3,8,14,24,11,4,18,24,24,23,23,16,25,25
356,13,11,4,8,13,23,12,4,19,25,24,23,23,17,25,25
357,12,12,5,9,12,22,12,4,20,25,24,23,23,18,25,25
358,11,12,6,10,11,21,12,5,21,25,25,23,23,19,25,25
359,10,12,7,10,10,20,13,6,22,24,25,23,23,19,25,25
360,9,13,8,10,9,19,14,6,22,23,25,23,23,19,25,25
361,8,14,8,11,8,18,14,6,22,22,24,23,23,20,25,25
362,7,15,8,11,7,17,14,7,23,21,23,23,23,21,25,25
363,6,15,9,11,6,16,15,7,24,20,22,23,23,22,25,25
364,5,15,10,12,5,15,16,7,24,19,21,23,23,22,25,25
365,4,16,11,12,4,14,17,8,24,18,20,23,23,22,25,25
366,3,17,12,12,3,13,18,9,23,17,19,23,23,23,25,25
367,2,18,12,13,2,12,19,9,22,16,18,23,23,23,25,25
368,1,19,12,13,1,11,19,9,21,15,17,23,23,23,25,25
369,1,19,13,13,1,10,19,10,20,14,16,23,23,24,25,25
370,1,19,14,14,1,9,20,11,19,13,15,23,23,25,25,25
371,2,20,15,14,2,8,20,12,18,12,14,23,23,25,25,25
372,2,20,16,14,3,7,20,13,17,11,13,23,23,25,25,25
373,2,20,16,15,4,6,21,14,16,10,12,23,23,24,25,25
374,3,21,16,16,4,5,22,15,15,9,11,23,23,23,25,25
375,3,22,17,16,4,4,22,16,14,8,10,23,23,22,25,25
376,3,22,17,16,5,3,22,17,13,7,9,23,23,21,25,25
377,4,22,17,17,5,2,23,18,12,6,8,23,23,20,25,25
378,5,21,18,18,5,1,23,19,11,5,7,23,23,19,25,25
379,5,20,18,19,6,1,23,19,10,4,6,23,23,18,25,25
380,5,19,18,20,6,1,24,19,9,3,5,23,23,17,25,25
381,6,18,19,21,6,2,25,20,8,2,4,23,23,16,25,25
382,7,17,20,22,7,3,25,21,7,1,3,23,23,15,25,25
383,7,16,21,22,8,3,25,21,6,1,2,23,23,14,25,25
384,7,15,21,22,9,3,24,21,5,1,1,23,23,13,25,25
385,8,14,21,21,10,4,23,22,4,2,1,23,23,12,25,25
386,9,13,22,20,11,4,22,22,3,2,1,23,23,11,25,25
387,10,12,23,19,12,4,21,22,2,2,2,23,23,10,25,25
388,11,11,24,18,12,5,20,23,1,3,3,23,23,9,25,25
389,12,10,25,17,12,5,19,23,1,4,3,23,23,8,25,25
390,12,9,25,16,13,5,18,23,1,4,3,23,23,7,25,25
391,12,8,25,15,13,6,17,22,2,4,4,23,23,6,25,25
392,13,7,24,14,13,7,16,21,3,5,5,23,23,5,25,25
393,13,6,23,13,14,8,15,20,4,6,5,23,23,4,25,25
394,13,5,22,12,15,9,14,19,5,7,5,23,23,3,25,25
395,14,4,21,11,15,9,13,18,6,8,6,23,23,2,25,25
396,15,3,20,10,15,9,12,17,6,9,6,23,23,1,25,25
397,16,2,19,9,16,10,11,16,6,10,6,23,23,1,25,25
398,16,1,18,8,17,10,10,15,7,11,7,23,23,1,25,25
399,16,1,17,7,17,10,9,14,7,11,8,23,23,2,25,25
400,15,1,16,6,17,11,8,13,7,11,8,23,23,2,25,25
401,14,2,15,5,18,11,7,12,8,12,8,23,23,2,25,25
402,13,3,14,4,19,11,6,11,8,13,9,23,23,3,25,25
403,12,3,13,3,20,12,5,10,8,14,9,23,23,4,25,25
404,11,3,12,2,21,13,4,9,9,15,9,23,23,4,25,25
405,10,4,11,1,22,14,3,8,10,16,10,23,23,4,25,25
406,9,4,10,1,22,14,2,7,11,16,10,23,23,5,25,25
407,8,4,9,1,22,14,1,6,11,16,10,23,23,5,25,25
408,7,5,8,2,21,15,1,5,11,17,11,23,23,5,25,25
409,6,5,7,3,20,16,1,4,12,17,12,23,23,6,25,25
410,5,5,6,4,19,17,2,3,12,17,13,23,23,6,25,25
411,4,6,5,5,18,18,3,2,12,18,14,23,23,6,25,25
412,3,6,4,6,17,18,4,1,13,19,14,23,23,7,25,25
413,2,6,3,6,16,18,4,1,14,20,14,23,23,7,25,25
414,1,7,2,6,15,19,4,1,15,20,15,23,23,7,25,25
415,1,8,1,7,14,20,5,2,15,20,16,23,23,8,25,25
416,1,8,1,8,13,21,6,3,15,21,17,23,23,9,25,25
417,2,8,1,8,12,22,6,4,16,21,18,23,23,10,25,25
418,3,9,2,8,11,23,6,4,17,21,19,23,23,10,25,25
419,3,10,3,9,10,24,7,4,17,22,20,23,23,10,25,25
420,3,11,3,9,9,24,7,5,17,23,21,23,23,11,25,25
421,4,12,3,9,8,24,7,6,18,24,22,23,23,12,25,25
422,4,13,4,10,7,23,8,7,19,25,23,23,23,12,25,25
423,4,14,5,11,6,22,9,8,20,25,24,23,23,12,25,25
424,5,15,6,11,5,21,10,9,21,25,24,23,23,13,25,25
425,6,15,7,11,4,20,10,9,21,24,24,23,23,14,25,25
426,6,15,8,12,3,19,10,9,21,23,23,23,23,15,25,25
427,6,16,8,13,2,18,11,10,22,22,22,23,23,16,25,25
428,7,16,8,14,1,17,12,10,23,21,21,23,23,17,25,25
429,7,16,9,14,1,16,13,10,24,20,20,23,23,18,25,25
430,7,17,10,14,1,15,14,11,25,19,19,23,23,18,25,25
431,8,18,10,15,2,14,14,12,25,18,18,23,23,18,25,25
432,9,19,10,15,3,13,14,12,25,17,17,23,23,19,25,25
433,10,20,11,15,3,12,15,12,24,16,16,23,23,19,25,25
434,11,21,11,16,3,11,15,13,23,15,15,23,23,19,25,25
435,12,22,11,17,4,10,15,14,22,14,14,23,23,20,25,25
436,12,23,12,18,5,9,16,15,21,13,13,23,23,21,25,25
437,12,24,13,19,5,8,17,16,20,12,12,23,23,22,25,25
438,13,24,13,20,5,7,18,17,19,11,11,23,23,22,25,25
439,13,24,13,21,6,6,19,17,18,10,10,23,23,22,25,25
440,13,23,14,21,7,5,19,17,17,9,9,23,23,21,25,25
441,14,22,14,21,7,4,19,18,16,8,8,23,23,20,25,25
442,15,21,14,22,7,3,20,19,15,7,7,23,23,19,25,25
443,16,20,15,22,8,2,21,20,14,6,6,23,23,18,25,25
444,17,19,16,22,8,1,21,20,13,5,5,23,23,17,25,25
445,18,18,16,21,8,1,21,20,12,4,4,23,23,16,25,25
446,18,17,16,20,9,1,22,21,11,3,3,23,23,15,25,25
447,18,16,17,19,10,2,23,22,10,2,2,23,23,14,25,25
448,19,15,17,18,10,3,24,22,9,1,1,23,23,13,25,25
449,20,14,17,17,10,4,24,22,8,1,1,23,23,12,25,25
450,20,13,16,16,11,4,24,23,7,1,1,23,23,11,25,25
451,20,12,15,15,12,4,23,23,6,2,2,23,23,10,25,25
452,21,11,14,14,12,5,22,23,5,3,3,23,23,9,25,25
