tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
221,6,8,7,9,8,3,14,16,17,9,15,23,23,10,22,21
222,6,8,7,9,8,3,15,16,17,10,15,23,23,9,22,22
223,6,8,7,9,9,4,16,16,17,10,15,23,23,8,22,22
224,6,8,7,9,9,5,17,16,17,10,15,23,23,7,22,22
225,6,8,7,9,9,5,17,16,17,11,15,23,23,6,22,23
226,6,8,7,9,8,5,17,16,17,12,15,23,23,5,22,23
227,6,8,7,9,7,6,16,16,17,12,15,23,23,4,22,23
228,5,8,7,9,6,7,15,16,17,12,15,23,23,3,22,24
229,4,8,7,9,5,7,14,16,17,13,15,23,23,2,22,24
230,3,8,7,9,4,7,13,16,17,13,15,23,23,1,22,24
231,2,8,7,9,3,8,12,16,17,13,15,23,23,1,22,25
232,1,8,7,9,2,8,11,16,17,14,15,23,23,1,22,25
233,1,8,7,9,1,8,10,16,17,14,15,23,23,2,22,25
234,1,8,7,9,1,7,9,16,17,14,15,23,23,3,22,24
235,1,8,7,9,1,6,8,16,17,15,15,23,23,4,22,23
236,1,8,7,9,2,5,7,16,17,15,15,23,23,5,22,22
237,2,8,7,9,2,4,6,16,17,15,15,23,23,6,22,21
238,3,8,7,9,2,3,5,16,17,16,15,23,23,7,22,20
239,3,8,7,9,3,2,4,16,17,17,15,23,23,8,22,19
240,3,8,7,9,3,1,3,16,17,17,15,23,23,9,22,18
241,4,8,7,9,3,1,2,16,17,17,15,23,23,10,22,17
242,4,8,7,9,4,1,1,16,17,16,15,23,23,11,22,16
243,4,8,7,9,5,2,1,16,17,15,15,23,23,12,22,15
244,5,8,7,9,5,2,1,16,17,14,15,23,23,13,22,14
245,6,8,7,9,5,2,2,16,17,13,15,23,23,14,22,13
246,6,8,7,9,6,3,3,16,17,12,15,23,23,15,22,12
247,6,8,7,9,7,4,4,16,17,11,15,23,23,16,22,11
248,7,8,7,9,8,4,5,16,17,10,15,23,23,17,22,10
249,7,8,7,9,8,4,6,16,17,9,15,23,23,18,22,9
250,7,8,7,9,8,5,7,16,17,8,15,23,23,19,22,8
251,8,8,7,9,9,5,8,16,17,7,15,23,23,19,22,7
252,9,8,7,9,9,5,9,16,17,6,15,23,23,19,22,6
253,9,8,7,9,9,6,10,16,17,5,15,23,23,20,22,5
254,9,8,7,9,8,7,11,16,17,4,15,23,23,20,22,4
255,8,8,6,9,7,7,11,16,17,3,15,23,23,20,22,3
256,7,8,5,9,6,7,11,16,17,2,15,23,23,21,22,2
257,6,8,4,9,5,8,12,16,17,1,15,23,23,21,22,1
258,5,8,3,9,4,8,12,16,17,1,15,23,23,21,22,1
259,4,8,2,9,3,8,12,16,17,1,15,23,23,22,22,1
260,3,8,1,9,2,7,13,16,17,2,15,23,23,22,22,2
261,2,8,1,9,1,6,13,16,17,3,15,23,23,22,22,3
262,1,8,1,9,1,5,13,16,17,4,15,23,23,23,22,4
263,1,8,2,9,1,4,14,16,17,5,15,23,23,23,22,5
264,1,8,2,9,2,3,14,16,17,6,15,23,23,23,22,6
265,1,8,2,9,2,2,14,16,17,7,15,23,23,24,22,7
