tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1077,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
1078,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
1079,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
1080,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
1081,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
1082,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
1083,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
1084,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
1085,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
1086,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
1087,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
1088,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
1089,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
1090,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
1091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
