id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger1196,20,1,391,443,470,52,27,79,11
passenger1197,7,1,391,408,448,17,40,57,12
passenger1198,6,1,392,452,459,60,7,67,13
passenger1199,18,1,393,447,466,54,19,73,14
passenger1200,3,1,393,446,478,53,32,85,15
passenger1201,14,1,394,403,438,9,35,44,0
passenger1202,12,1,394,415,446,21,31,52,1
passenger1203,19,1,394,480,520,86,40,126,2
passenger1204,6,1,395,416,463,21,47,68,3
passenger1205,20,1,395,396,427,1,31,32,4
passenger1206,18,1,395,396,429,1,33,34,5
passenger1207,7,1,396,421,447,25,26,51,6
passenger1208,10,1,396,440,479,44,39,83,7
passenger1209,3,1,396,426,462,30,36,66,8
passenger1210,12,1,397,407,440,10,33,43,9
passenger1211,8,1,397,422,467,25,45,70,10
passenger1212,4,1,397,421,470,24,49,73,11
passenger1213,15,1,398,420,448,22,28,50,12
passenger1214,15,1,398,481,501,83,20,103,13
passenger1215,4,1,398,421,466,23,45,68,14
passenger1216,6,1,398,455,478,57,23,80,15
passenger1217,3,1,399,442,504,43,62,105,0
passenger1218,18,1,400,471,502,71,31,102,1
passenger1219,10,1,400,423,458,23,35,58,2
passenger1220,3,1,401,411,463,10,52,62,3
passenger1221,6,1,401,436,495,35,59,94,4
passenger1222,25,1,401,965,991,564,26,590,5
passenger1223,8,1,402,424,447,22,23,45,6
passenger1224,18,1,402,452,479,50,27,77,7
passenger1225,13,1,402,444,462,42,18,60,8
passenger1226,6,1,403,447,502,44,55,99,9
passenger1227,9,1,403,425,467,22,42,64,10
passenger1228,2,1,404,417,470,13,53,66,11
passenger1229,19,1,404,428,448,24,20,44,12
passenger1230,10,1,404,472,501,68,29,97,13
passenger1231,13,1,404,434,466,30,32,62,14
passenger1232,5,1,404,452,478,48,26,74,15
passenger1233,21,1,404,416,438,12,22,34,0
passenger1234,7,1,404,408,446,4,38,42,1
passenger1235,15,1,405,432,458,27,26,53,2
passenger1236,22,1,405,498,525,93,27,120,3
passenger1237,19,1,405,459,495,54,36,90,4
passenger1238,16,1,406,500,537,94,37,131,5
passenger1239,23,1,407,549,573,142,24,166,6
passenger1240,6,1,407,432,479,25,47,72,7
passenger1241,25,1,407,777,803,370,26,396,8
passenger1242,15,1,407,412,440,5,28,33,9
passenger1243,11,1,407,429,467,22,38,60,10
passenger1244,8,1,408,427,470,19,43,62,11
passenger1245,19,1,408,428,448,20,20,40,12
passenger1246,25,1,409,1001,1027,592,26,618,13
passenger1247,18,1,409,447,466,38,19,57,14
passenger1248,2,1,409,443,478,34,35,69,15
passenger1249,13,1,409,458,504,49,46,95,0
passenger1250,19,1,411,474,502,63,28,91,1
passenger1251,11,1,411,426,458,15,32,47,2
passenger1252,20,1,411,434,463,23,29,52,3
passenger1253,18,1,412,456,495,44,39,83,4
passenger1254,3,1,412,433,477,21,44,65,5
passenger1255,15,1,412,471,511,59,40,99,6
passenger1256,6,1,412,432,479,20,47,67,7
passenger1257,13,1,413,444,462,31,18,49,8
passenger1258,11,1,413,454,502,41,48,89,9
passenger1259,21,1,413,499,527,86,28,114,10
passenger1260,22,1,413,447,470,34,23,57,11
passenger1261,13,1,414,416,448,2,32,34,12
passenger1262,14,1,414,478,501,64,23,87,13
passenger1263,17,1,414,444,466,30,22,52,14
passenger1264,17,1,414,508,534,94,26,120,15
passenger1265,17,1,414,468,504,54,36,90,0
passenger1266,20,1,414,477,502,63,25,88,1
passenger1267,25,1,414,494,520,80,26,106,2
passenger1268,21,1,414,437,463,23,26,49,3
passenger1269,5,1,414,433,495,19,62,81,4
passenger1270,13,1,415,455,477,40,22,62,5
passenger1271,13,1,416,433,447,17,14,31,6
passenger1272,14,1,416,446,479,30,33,63,7
passenger1273,14,1,416,447,462,31,15,46,8
passenger1274,19,1,416,466,502,50,36,86,9
passenger1275,12,1,417,432,467,15,35,50,10
passenger1276,8,1,417,427,470,10,43,53,11
passenger1277,12,1,417,465,504,48,39,87,12
passenger1278,22,1,417,532,559,115,27,142,13
passenger1279,9,1,417,428,466,11,38,49,14
passenger1280,2,1,418,443,478,25,35,60,15
passenger1281,25,1,418,1010,1036,592,26,618,0
passenger1282,6,1,418,439,446,21,7,28,1
passenger1283,16,1,418,435,458,17,23,40,2
passenger1284,21,1,418,437,463,19,26,45,3
passenger1285,8,1,418,440,495,22,55,77,4
passenger1286,10,1,418,448,477,30,29,59,5
passenger1287,8,1,418,424,447,6,23,29,6
passenger1288,5,1,418,429,479,11,50,61,7
passenger1289,5,1,419,430,462,11,32,43,8
passenger1290,6,1,419,447,502,28,55,83,9
passenger1291,12,1,419,432,467,13,35,48,10
passenger1292,14,1,419,435,470,16,35,51,11
passenger1293,2,1,420,451,504,31,53,84,12
passenger1294,22,1,420,532,559,112,27,139,13
passenger1295,18,1,420,447,466,27,19,46,14
passenger1296,3,1,420,446,478,26,32,58,15
passenger1297,22,1,420,477,504,57,27,84,0
passenger1298,2,1,421,449,502,28,53,81,1
passenger1299,15,1,421,432,458,11,26,37,2
passenger1300,13,1,422,425,463,3,38,41,3
passenger1301,14,1,422,450,495,28,45,73,4
passenger1302,24,1,422,962,991,540,29,569,5
passenger1303,24,1,423,948,977,525,29,554,6
passenger1304,8,1,424,436,479,12,43,55,7
passenger1305,15,1,425,488,522,63,34,97,8
passenger1306,25,1,425,994,1020,569,26,595,9
passenger1307,19,1,426,441,467,15,26,41,10
passenger1308,23,1,426,510,534,84,24,108,11
passenger1309,12,1,426,465,504,39,39,78,12
passenger1310,8,1,426,468,501,42,33,75,13
passenger1311,14,1,426,437,466,11,29,40,14
passenger1312,21,1,427,567,589,140,22,162,15
passenger1313,24,1,427,833,858,406,25,431,0
passenger1314,18,1,427,471,502,44,31,75,1
passenger1315,18,1,429,439,458,10,19,29,2
passenger1316,14,1,429,482,525,53,43,96,3
passenger1317,9,1,429,443,495,14,52,66,4
passenger1318,12,1,429,452,477,23,25,48,5
passenger1319,13,1,429,433,447,4,14,18,6
passenger1320,21,1,429,457,479,28,22,50,7
passenger1321,15,1,430,488,522,58,34,92,8
passenger1322,21,1,430,470,502,40,32,72,9
passenger1323,2,1,430,470,527,40,57,97,10
passenger1324,20,1,430,443,470,13,27,40,11
passenger1325,14,1,431,469,504,38,35,73,12
passenger1326,25,1,431,1001,1027,570,26,596,13
passenger1327,13,1,431,434,466,3,32,35,14
passenger1328,13,1,431,500,534,69,34,103,15
passenger1329,5,1,431,446,504,15,58,73,0
passenger1330,21,1,432,536,558,104,22,126,1
passenger1331,18,1,433,439,458,6,19,25,2
passenger1332,22,1,434,498,525,64,27,91,3
passenger1333,4,1,434,503,540,69,37,106,4
passenger1334,7,1,435,441,477,6,36,42,5
passenger1335,23,1,435,669,693,234,24,258,6
passenger1336,3,1,435,483,539,48,56,104,7
passenger1337,14,1,436,485,522,49,37,86,8
passenger1338,11,1,436,454,502,18,48,66,9
passenger1339,24,1,436,950,975,514,25,539,10
passenger1340,22,1,436,447,470,11,23,34,11
passenger1341,23,1,436,480,504,44,24,68,12
passenger1342,8,1,436,468,501,32,33,65,13
passenger1343,16,1,437,441,466,4,25,29,14
passenger1344,18,1,437,511,534,74,23,97,15
passenger1345,25,1,437,1010,1036,573,26,599,0
passenger1346,2,1,438,449,502,11,53,64,1
passenger1347,25,1,439,676,702,237,26,263,2
passenger1348,10,1,439,476,525,37,49,86,3
passenger1349,5,1,439,506,540,67,34,101,4
passenger1350,16,1,439,500,537,61,37,98,5
passenger1351,20,1,440,482,511,42,29,71,6
passenger1352,5,1,440,487,539,47,52,99,7
passenger1353,2,1,440,465,522,25,57,82,8
passenger1354,23,1,441,474,502,33,28,61,9
passenger1355,24,1,441,950,975,509,25,534,10
passenger1356,5,1,441,476,534,35,58,93,11
passenger1357,23,1,442,480,504,38,24,62,12
passenger1358,23,1,442,535,559,93,24,117,13
passenger1359,25,1,442,980,1006,538,26,564,14
passenger1360,7,1,442,458,478,16,20,36,15
passenger1361,15,1,443,462,504,19,42,61,0
passenger1362,25,1,443,1044,1070,601,26,627,1
passenger1363,23,1,443,488,520,45,32,77,2
passenger1364,16,1,444,488,525,44,37,81,3
passenger1365,6,1,444,509,540,65,31,96,4
passenger1366,4,1,445,484,537,39,53,92,5
passenger1367,8,1,445,458,511,13,53,66,6
passenger1368,3,1,445,483,539,38,56,94,7
passenger1369,6,1,446,471,522,25,51,76,8
passenger1370,3,1,446,506,554,60,48,108,9
passenger1371,20,1,446,446,467,0,21,21,10
passenger1372,16,1,446,493,534,47,41,88,11
passenger1373,14,1,446,469,504,23,35,58,12
passenger1374,21,1,446,529,559,83,30,113,13
passenger1375,11,1,447,482,530,35,48,83,14
passenger1376,11,1,447,466,478,19,12,31,15
passenger1377,6,1,447,449,504,2,55,57,0
passenger1378,12,1,447,463,502,16,39,55,1
passenger1379,6,1,448,465,520,17,55,72,2
passenger1380,16,1,448,488,525,40,37,77,3
passenger1381,25,1,448,988,1014,540,26,566,4
passenger1382,14,1,448,458,477,10,19,29,5
passenger1383,9,1,448,461,511,13,50,63,6
passenger1384,18,1,448,452,479,4,27,31,7
passenger1385,21,1,449,500,522,51,22,73,8
passenger1386,13,1,450,458,502,8,44,52,9
passenger1387,8,1,451,478,527,27,49,76,10
passenger1388,19,1,451,500,534,49,34,83,11
passenger1389,6,1,451,457,504,6,47,53,12
passenger1390,25,1,452,1001,1027,549,26,575,13
passenger1391,9,1,452,478,530,26,52,78,14
passenger1392,10,1,452,463,478,11,15,26,15
passenger1393,19,1,453,472,504,19,32,51,0
passenger1394,2,1,453,505,558,52,53,105,1
passenger1395,6,1,453,465,520,12,55,67,2
passenger1396,5,1,453,469,525,16,56,72,3
passenger1397,11,1,454,518,540,64,22,86,4
passenger1398,15,1,454,461,477,7,16,23,5
passenger1399,6,1,454,454,511,0,57,57,6
passenger1400,10,1,454,494,539,40,45,85,7
passenger1401,20,1,454,497,522,43,25,68,8
passenger1402,24,1,454,477,502,23,25,48,9
passenger1403,2,1,455,470,527,15,57,72,10
passenger1404,17,1,455,496,534,41,38,79,11
passenger1405,2,1,456,507,546,51,39,90,12
passenger1406,14,1,456,478,501,22,23,45,13
passenger1407,23,1,456,502,530,46,28,74,14
passenger1408,21,1,456,567,589,111,22,133,15
passenger1409,7,1,456,514,554,58,40,98,0
passenger1410,8,1,456,457,502,1,45,46,1
passenger1411,20,1,456,483,520,27,37,64,2
passenger1412,21,1,457,495,525,38,30,68,3
passenger1413,8,1,457,513,540,56,27,83,4
passenger1414,2,1,457,480,537,23,57,80,5
passenger1415,12,1,457,466,511,9,45,54,6
passenger1416,16,1,457,502,539,45,37,82,7
passenger1417,12,1,457,481,522,24,41,65,8
passenger1418,24,1,457,653,678,196,25,221,9
passenger1419,21,1,458,499,527,41,28,69,10
passenger1420,20,1,458,503,534,45,31,76,11
passenger1421,2,1,459,507,546,48,39,87,12
passenger1422,22,1,459,532,559,73,27,100,13
passenger1423,20,1,459,497,530,38,33,71,14
passenger1424,11,1,459,496,534,37,38,75,15
passenger1425,16,1,459,465,504,6,39,45,0
passenger1426,21,1,460,536,558,76,22,98,1
passenger1427,23,1,461,488,520,27,32,59,2
passenger1428,15,1,461,485,525,24,40,64,3
passenger1429,2,1,461,498,540,37,42,79,4
passenger1430,16,1,462,500,537,38,37,75,5
passenger1431,18,1,462,478,511,16,33,49,6
passenger1432,3,1,463,483,539,20,56,76,7
passenger1433,21,1,463,552,586,89,34,123,8
passenger1434,6,1,464,513,554,49,41,90,9
passenger1435,23,1,465,569,593,104,24,128,10
passenger1436,15,1,467,490,534,23,44,67,11
passenger1437,9,1,467,516,546,49,30,79,12
passenger1438,3,1,467,497,501,30,4,34,13
passenger1439,2,1,468,469,530,1,61,62,14
passenger1440,19,1,469,514,534,45,20,65,15
passenger1441,11,1,469,522,554,53,32,85,0
passenger1442,22,1,470,769,792,299,23,322,1
passenger1443,7,1,470,528,572,58,44,102,2
passenger1444,24,1,470,957,982,487,25,512,3
passenger1445,24,1,471,579,604,108,25,133,4
passenger1446,4,1,471,484,537,13,53,66,5
passenger1447,17,1,471,475,511,4,36,40,6
passenger1448,24,1,471,964,993,493,29,522,7
passenger1449,9,1,471,476,522,5,46,51,8
passenger1450,3,1,472,506,554,34,48,82,9
passenger1451,23,1,472,627,651,155,24,179,10
passenger1452,13,1,472,486,534,14,48,62,11
passenger1453,2,1,474,507,546,33,39,72,12
passenger1454,22,1,474,532,559,58,27,85,13
passenger1455,18,1,475,493,530,18,37,55,14
passenger1456,3,1,475,482,534,7,52,59,15
passenger1457,8,1,475,517,554,42,37,79,0
passenger1458,2,1,475,505,558,30,53,83,1
passenger1459,24,1,475,491,520,16,29,45,2
passenger1460,2,1,475,528,583,53,55,108,3
passenger1461,21,1,476,574,604,98,30,128,4
passenger1462,14,1,476,496,537,20,41,61,5
passenger1463,15,1,476,533,573,57,40,97,6
passenger1464,21,1,477,511,539,34,28,62,7
passenger1465,23,1,477,558,586,81,28,109,8
passenger1466,5,1,478,510,554,32,44,76,9
passenger1467,2,1,478,530,593,52,63,115,10
passenger1468,4,1,478,539,578,61,39,100,11
passenger1469,18,1,479,571,608,92,37,129,12
passenger1470,15,1,480,481,501,1,20,21,13
passenger1471,4,1,480,535,590,55,55,110,14
passenger1472,7,1,481,490,534,9,44,53,15
passenger1473,14,1,481,529,554,48,25,73,0
passenger1474,19,1,481,532,558,51,26,77,1
passenger1475,10,1,481,533,572,52,39,91,2
passenger1476,24,1,481,957,982,476,25,501,3
passenger1477,25,1,482,988,1014,506,26,532,4
passenger1478,20,1,482,508,537,26,29,55,5
passenger1479,12,1,482,526,573,44,47,91,6
passenger1480,23,1,482,625,653,143,28,171,7
passenger1481,19,1,482,494,522,12,28,40,8
passenger1482,14,1,483,527,554,44,27,71,9
passenger1483,12,1,483,484,527,1,43,44,10
passenger1484,21,1,484,506,534,22,28,50,11
passenger1485,15,1,484,530,546,46,16,62,12
passenger1486,6,1,484,492,501,8,9,17,13
passenger1487,25,1,484,980,1006,496,26,522,14
passenger1488,3,1,484,484,534,0,50,50,15
passenger1489,18,1,485,535,554,50,19,69,0
passenger1490,17,1,485,528,558,43,30,73,1
passenger1491,16,1,486,543,572,57,29,86,2
passenger1492,3,1,486,531,583,45,52,97,3
passenger1493,13,1,486,522,540,36,18,54,4
passenger1494,23,1,486,575,599,89,24,113,5
passenger1495,7,1,486,519,573,33,54,87,6
passenger1496,18,1,487,506,539,19,33,52,7
passenger1497,22,1,487,555,586,68,31,99,8
passenger1498,24,1,487,653,678,166,25,191,9
passenger1499,14,1,487,488,527,1,39,40,10
passenger1500,9,1,488,552,578,64,26,90,11
passenger1501,18,1,488,571,608,83,37,120,12
passenger1502,13,1,488,517,559,29,42,71,13
passenger1503,17,1,489,490,530,1,40,41,14
passenger1504,19,1,489,514,534,25,20,45,15
passenger1505,19,1,490,584,618,94,34,128,0
passenger1506,7,1,490,514,558,24,44,68,1
passenger1507,20,1,490,551,572,61,21,82,2
passenger1508,15,1,491,555,583,64,28,92,3
passenger1509,24,1,491,579,604,88,25,113,4
passenger1510,17,1,491,503,537,12,34,46,5
passenger1511,23,1,491,669,693,178,24,202,6
passenger1512,25,1,491,967,993,476,26,502,7
passenger1513,25,1,491,955,981,464,26,490,8
passenger1514,19,1,492,534,554,42,20,62,9
passenger1515,16,1,492,492,527,0,35,35,10
passenger1516,4,1,492,539,578,47,39,86,11
passenger1517,11,1,493,522,546,29,24,53,12
passenger1518,13,1,494,517,559,23,42,65,13
passenger1519,20,1,495,497,530,2,33,35,14
passenger1520,16,1,495,505,534,10,29,39,15
passenger1521,12,1,495,525,554,30,29,59,0
passenger1522,5,1,497,510,558,13,48,61,1
passenger1523,19,1,497,548,572,51,24,75,2
passenger1524,12,1,497,550,583,53,33,86,3
passenger1525,2,1,499,499,540,0,41,41,4
passenger1526,8,1,499,550,599,51,49,100,5
passenger1527,23,1,500,789,813,289,24,313,6
passenger1528,4,1,500,548,591,48,43,91,7
passenger1529,11,1,500,534,586,34,52,86,8
passenger1530,14,1,500,527,554,27,27,54,9
passenger1531,4,1,501,534,593,33,59,92,10
passenger1532,5,1,501,542,578,41,36,77,11
passenger1533,24,1,501,579,608,78,29,107,12
passenger1534,16,1,502,522,559,20,37,57,13
passenger1535,7,1,502,540,590,38,50,88,14
passenger1536,6,1,503,541,589,38,48,86,15
passenger1537,12,1,503,525,554,22,29,51,0
passenger1538,19,1,503,532,558,29,26,55,1
passenger1539,19,1,503,548,572,45,24,69,2
passenger1540,6,1,503,538,583,35,45,80,3
passenger1541,19,1,503,570,604,67,34,101,4
passenger1542,23,1,503,747,771,244,24,268,5
passenger1543,7,1,504,519,573,15,54,69,6
passenger1544,2,1,504,542,591,38,49,87,7
passenger1545,25,1,505,955,981,450,26,476,8
passenger1546,14,1,505,527,554,22,27,49,9
passenger1547,20,1,506,564,593,58,29,87,10
passenger1548,9,1,506,552,578,46,26,72,11
passenger1549,9,1,506,516,546,10,30,40,12
passenger1550,7,1,506,509,559,3,50,53,13
passenger1551,7,1,506,540,590,34,50,84,14
passenger1552,13,1,507,554,589,47,35,82,15
passenger1553,4,1,508,509,554,1,45,46,0
passenger1554,22,1,508,769,792,261,23,284,1
passenger1555,14,1,508,539,572,31,33,64,2
passenger1556,23,1,509,673,697,164,24,188,3
passenger1557,14,1,509,525,540,16,15,31,4
passenger1558,9,1,509,553,599,44,46,90,5
passenger1559,14,1,509,530,573,21,43,64,6
passenger1560,5,1,510,551,591,41,40,81,7
passenger1561,21,1,510,552,586,42,34,76,8
passenger1562,19,1,510,586,616,76,30,106,9
passenger1563,5,1,510,537,593,27,56,83,10
passenger1564,15,1,511,562,578,51,16,67,11
passenger1565,14,1,511,527,546,16,19,35,12
passenger1566,6,1,511,568,615,57,47,104,13
passenger1567,4,1,512,535,590,23,55,78,14
passenger1568,20,1,513,564,589,51,25,76,15
passenger1569,8,1,513,517,554,4,37,41,0
passenger1570,14,1,513,523,558,10,35,45,1
passenger1571,7,1,514,528,572,14,44,58,2
passenger1572,17,1,514,559,583,45,24,69,3
passenger1573,3,1,514,544,604,30,60,90,4
passenger1574,10,1,515,556,599,41,43,84,5
passenger1575,15,1,515,533,573,18,40,58,6
passenger1576,12,1,515,562,591,47,29,76,7
passenger1577,16,1,515,541,586,26,45,71,8
passenger1578,6,1,515,515,554,0,39,39,9
passenger1579,12,1,516,552,593,36,41,77,10
passenger1580,20,1,516,613,644,97,31,128,11
passenger1581,10,1,517,519,546,2,27,29,12
passenger1582,5,1,517,565,615,48,50,98,13
passenger1583,22,1,518,561,590,43,29,72,14
passenger1584,20,1,518,564,589,46,25,71,15
passenger1585,18,1,518,535,554,17,19,36,0
passenger1586,21,1,518,596,618,78,22,100,1
passenger1587,20,1,519,551,572,32,21,53,2
passenger1588,19,1,519,563,583,44,20,64,3
passenger1589,14,1,519,525,540,6,15,21,4
passenger1590,2,1,519,540,599,21,59,80,5
passenger1591,16,1,520,536,573,16,37,53,6
passenger1592,8,1,520,556,591,36,35,71,7
passenger1593,20,1,521,549,586,28,37,65,8
passenger1594,13,1,522,524,554,2,30,32,9
passenger1595,23,1,522,627,651,105,24,129,10
passenger1596,16,1,523,605,644,82,39,121,11
passenger1597,15,1,524,530,546,6,16,22,12
passenger1598,24,1,525,948,973,423,25,448,13
passenger1599,13,1,525,548,590,23,42,65,14
passenger1600,11,1,526,550,589,24,39,63,15
passenger1601,10,1,526,567,618,41,51,92,0
passenger1602,23,1,527,882,906,355,24,379,1
passenger1603,20,1,528,551,572,23,21,44,2
passenger1604,5,1,528,535,583,7,48,55,3
passenger1605,13,1,528,558,604,30,46,76,4
passenger1606,10,1,528,556,599,28,43,71,5
passenger1607,17,1,528,539,573,11,34,45,6
passenger1608,3,1,529,545,591,16,46,62,7
passenger1609,19,1,529,546,586,17,40,57,8
passenger1610,19,1,529,586,616,57,30,87,9
passenger1611,7,1,529,541,593,12,52,64,10
passenger1612,5,1,529,542,578,13,36,49,11
passenger1613,17,1,529,568,608,39,40,79,12
passenger1614,8,1,530,572,615,42,43,85,13
passenger1615,24,1,530,565,590,35,25,60,14
passenger1616,20,1,530,564,589,34,25,59,15
passenger1617,24,1,531,955,984,424,29,453,0
passenger1618,14,1,531,581,618,50,37,87,1
passenger1619,24,1,531,613,638,82,25,107,2
passenger1620,2,1,533,586,633,53,47,100,3
passenger1621,8,1,533,551,604,18,53,71,4
passenger1622,2,1,533,540,599,7,59,66,5
passenger1623,18,1,533,542,573,9,31,40,6
passenger1624,14,1,534,566,591,32,25,57,7
passenger1625,8,1,534,599,634,65,35,100,8
passenger1626,9,1,535,568,616,33,48,81,9
passenger1627,17,1,535,559,593,24,34,58,10
passenger1628,6,1,536,545,578,9,33,42,11
passenger1629,14,1,536,563,608,27,45,72,12
passenger1630,16,1,536,588,615,52,27,79,13
passenger1631,7,1,536,540,590,4,50,54,14
passenger1632,7,1,537,544,589,7,45,52,15
passenger1633,10,1,537,567,618,30,51,81,0
passenger1634,16,1,537,587,618,50,31,81,1
passenger1635,8,1,538,585,638,47,53,100,2
passenger1636,11,1,538,547,583,9,36,45,3
passenger1637,15,1,539,562,604,23,42,65,4
passenger1638,6,1,539,546,599,7,53,60,5
passenger1639,15,1,539,595,631,56,36,92,6
passenger1640,5,1,540,551,591,11,40,51,7
passenger1641,5,1,540,592,634,52,42,94,8
passenger1642,7,1,540,564,616,24,52,76,9
passenger1643,8,1,540,544,593,4,49,53,10
passenger1644,2,1,540,581,644,41,63,104,11
passenger1645,25,1,541,582,608,41,26,67,12
passenger1646,9,1,541,575,615,34,40,74,13
passenger1647,21,1,541,558,590,17,32,49,14
passenger1648,23,1,542,627,651,85,24,109,15
passenger1649,21,1,542,590,618,48,28,76,0
passenger1650,21,1,542,596,618,54,22,76,1
passenger1651,4,1,543,579,638,36,59,95,2
passenger1652,10,1,544,544,583,0,39,39,3
passenger1653,19,1,544,570,604,26,34,60,4
passenger1654,15,1,545,563,599,18,36,54,5
passenger1655,2,1,545,576,631,31,55,86,6
passenger1656,15,1,546,569,591,23,22,45,7
passenger1657,21,1,546,552,586,6,34,40,8
passenger1658,21,1,546,590,616,44,26,70,9
passenger1659,11,1,546,549,593,3,44,47,10
passenger1660,7,1,547,548,578,1,30,31,11
passenger1661,9,1,547,556,608,9,52,61,12
passenger1662,9,1,548,575,615,27,40,67,13
passenger1663,10,1,548,607,654,59,47,106,14
passenger1664,9,1,549,603,651,54,48,102,15
passenger1665,12,1,549,571,618,22,47,69,0
passenger1666,2,1,549,561,618,12,57,69,1
passenger1667,8,1,550,585,638,35,53,88,2
passenger1668,9,1,550,597,633,47,36,83,3
passenger1669,5,1,550,610,662,60,52,112,4
passenger1670,23,1,551,857,885,306,28,334,5
passenger1671,18,1,551,600,631,49,31,80,6
passenger1672,23,1,551,625,653,74,28,102,7
passenger1673,15,1,552,614,634,62,20,82,8
passenger1674,4,1,552,559,616,7,57,64,9
passenger1675,23,1,552,627,651,75,24,99,10
passenger1676,12,1,554,557,578,3,21,24,11
passenger1677,18,1,554,571,608,17,37,54,12
passenger1678,11,1,554,579,615,25,36,61,13
passenger1679,13,1,555,614,654,59,40,99,14
passenger1680,13,1,555,555,589,0,34,34,15
passenger1681,8,1,555,563,618,8,55,63,0
passenger1682,15,1,555,584,618,29,34,63,1
passenger1683,19,1,556,600,638,44,38,82,2
passenger1684,2,1,556,586,633,30,47,77,3
passenger1685,5,1,556,610,662,54,52,106,4
passenger1686,22,1,557,572,599,15,27,42,5
passenger1687,15,1,557,595,631,38,36,74,6
passenger1688,25,1,558,967,993,409,26,435,7
passenger1689,16,1,558,617,634,59,17,76,8
passenger1690,17,1,559,582,616,23,34,57,9
passenger1691,23,1,559,627,651,68,24,92,10
passenger1692,17,1,559,608,644,49,36,85,11
passenger1693,9,1,559,624,636,65,12,77,12
passenger1694,14,1,560,584,615,24,31,55,13
passenger1695,7,1,560,602,654,42,52,94,14
passenger1696,10,1,560,606,651,46,45,91,15
passenger1697,18,1,560,581,618,21,37,58,0
passenger1698,5,1,560,566,618,6,52,58,1
passenger1699,18,1,561,597,638,36,41,77,2
passenger1700,16,1,561,612,633,51,21,72,3
passenger1701,9,1,561,618,662,57,44,101,4
passenger1702,3,1,561,603,659,42,56,98,5
passenger1703,18,1,562,600,631,38,31,69,6
passenger1704,21,1,562,619,653,57,34,91,7
passenger1705,19,1,562,664,700,102,36,138,8
passenger1706,12,1,563,573,616,10,43,53,9
passenger1707,17,1,563,613,651,50,38,88,10
passenger1708,11,1,563,596,644,33,48,81,11
passenger1709,10,1,563,647,658,84,11,95,12
passenger1710,9,1,563,575,615,12,40,52,13
passenger1711,7,1,563,602,654,39,52,91,14
passenger1712,25,1,563,951,977,388,26,414,15
passenger1713,17,1,564,578,618,14,40,54,0
passenger1714,6,1,564,569,618,5,49,54,1
passenger1715,22,1,564,607,638,43,31,74,2
passenger1716,5,1,564,591,633,27,42,69,3
passenger1717,16,1,565,565,604,0,39,39,4
passenger1718,5,1,565,609,659,44,50,94,5
passenger1719,10,1,566,588,631,22,43,65,6
passenger1720,17,1,567,573,591,6,18,24,7
passenger1721,25,1,567,955,981,388,26,414,8
passenger1722,25,1,567,994,1020,427,26,453,9
passenger1723,23,1,568,845,873,277,28,305,10
passenger1724,7,1,568,588,644,20,56,76,11
passenger1725,4,1,568,617,636,49,19,68,12
passenger1726,23,1,568,825,849,257,24,281,13
passenger1727,24,1,570,629,654,59,25,84,14
passenger1728,8,1,572,600,651,28,51,79,15
passenger1729,2,1,572,621,676,49,55,104,0
passenger1730,17,1,572,590,618,18,28,46,1
passenger1731,3,1,572,576,638,4,62,66,2
passenger1732,2,1,572,586,633,14,47,61,3
passenger1733,24,1,572,933,962,361,29,390,4
passenger1734,13,1,573,621,659,48,38,86,5
passenger1735,4,1,573,580,631,7,51,58,6
passenger1736,17,1,573,611,653,38,42,80,7
passenger1737,10,1,573,603,634,30,31,61,8
passenger1738,14,1,573,577,616,4,39,43,9
passenger1739,23,1,574,845,873,271,28,299,10
passenger1740,7,1,574,588,644,14,56,70,11
passenger1741,17,1,575,684,706,109,22,131,12
passenger1742,21,1,575,647,673,72,26,98,13
passenger1743,12,1,576,611,654,35,43,78,14
passenger1744,25,1,576,951,977,375,26,401,15
passenger1745,12,1,577,637,676,60,39,99,0
passenger1746,13,1,578,578,618,0,40,40,1
passenger1747,23,1,579,610,638,31,28,59,2
passenger1748,17,1,579,615,633,36,18,54,3
passenger1749,22,1,580,639,662,59,23,82,4
passenger1750,20,1,580,632,659,52,27,79,5
passenger1751,19,1,580,603,631,23,28,51,6
passenger1752,7,1,580,599,653,19,54,73,7
passenger1753,11,1,580,606,634,26,28,54,8
passenger1754,22,1,581,593,616,12,23,35,9
passenger1755,16,1,581,610,651,29,41,70,10
passenger1756,8,1,581,591,644,10,53,63,11
passenger1757,9,1,581,624,636,43,12,55,12
passenger1758,20,1,581,594,615,13,21,34,13
passenger1759,6,1,582,599,654,17,55,72,14
passenger1760,4,1,583,594,651,11,57,68,15
passenger1761,20,1,583,587,618,4,31,35,0
passenger1762,8,1,583,633,676,50,43,93,1
passenger1763,20,1,584,603,638,19,35,54,2
passenger1764,14,1,584,608,633,24,25,49,3
passenger1765,25,1,584,988,1014,404,26,430,4
passenger1766,14,1,585,624,659,39,35,74,5
passenger1767,22,1,586,608,631,22,23,45,6
passenger1768,22,1,586,622,653,36,31,67,7
passenger1769,7,1,586,596,634,10,38,48,8
passenger1770,25,1,587,994,1020,407,26,433,9
passenger1771,19,1,587,619,651,32,32,64,10
passenger1772,4,1,587,651,688,64,37,101,11
passenger1773,2,1,588,611,636,23,25,48,12
passenger1774,8,1,589,624,673,35,49,84,13
passenger1775,2,1,589,593,654,4,61,65,14
