id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger1190,18,12,390,390,402,0,12,12,2
passenger1191,7,12,390,393,434,3,41,44,6
passenger1192,17,10,390,461,514,71,53,124,2
passenger1193,18,25,390,464,480,74,16,90,2
passenger1194,11,8,391,391,398,0,7,7,8
passenger1195,11,21,391,391,441,0,50,50,8
passenger1196,5,25,391,579,640,188,61,249,15
passenger1197,11,22,391,391,444,0,53,53,8
passenger1198,20,23,392,393,402,1,9,10,12
passenger1199,5,15,393,395,417,2,22,24,3
passenger1200,3,8,393,396,413,3,17,20,15
passenger1201,2,18,394,584,619,190,35,225,15
passenger1202,16,19,394,458,467,64,9,73,2
passenger1203,5,9,394,395,403,1,8,9,3
passenger1204,17,21,395,396,460,1,64,65,10
passenger1205,23,2,395,402,449,7,47,54,12
passenger1206,11,1,395,405,430,10,25,35,2
passenger1207,21,4,396,396,443,0,47,47,12
passenger1208,21,4,396,396,443,0,47,47,12
passenger1209,1,22,396,402,448,6,46,52,15
passenger1210,11,17,397,405,461,8,56,64,2
passenger1211,7,18,397,397,441,0,44,44,4
passenger1212,11,7,397,405,415,8,10,18,2
passenger1213,10,1,398,408,430,10,22,32,2
passenger1214,8,15,398,398,438,0,40,40,13
passenger1215,4,3,398,398,404,0,6,6,14
passenger1216,17,11,398,398,408,0,10,10,10
passenger1217,4,19,399,399,434,0,35,35,14
passenger1218,20,1,400,405,463,5,58,63,5
passenger1219,6,10,400,497,503,97,6,103,3
passenger1220,19,2,401,402,460,1,58,59,5
passenger1221,21,8,401,408,446,7,38,45,5
passenger1222,4,22,401,401,441,0,40,40,14
passenger1223,3,4,402,402,405,0,3,3,0
passenger1224,24,13,402,405,418,3,13,16,12
passenger1225,12,18,402,402,464,0,62,62,2
passenger1226,16,1,403,420,488,17,68,85,3
passenger1227,14,7,403,403,414,0,11,11,10
passenger1228,21,13,404,408,432,4,24,28,5
passenger1229,4,23,404,404,459,0,55,55,4
passenger1230,8,7,404,413,416,9,3,12,11
passenger1231,24,20,404,514,524,110,10,120,12
passenger1232,22,17,404,502,526,98,24,122,5
passenger1233,23,3,404,511,559,107,48,155,12
passenger1234,15,8,404,417,468,13,51,64,3
passenger1235,10,6,405,407,419,2,12,14,11
passenger1236,6,12,405,409,417,4,8,12,0
passenger1237,23,16,405,614,639,209,25,234,5
passenger1238,9,11,406,410,438,4,28,32,11
passenger1239,14,7,407,414,471,7,57,64,3
passenger1240,14,18,407,414,424,7,10,17,3
passenger1241,7,15,407,410,424,3,14,17,14
passenger1242,18,13,407,424,457,17,33,50,3
passenger1243,8,14,407,413,443,6,30,36,11
passenger1244,20,6,408,504,550,96,46,142,12
passenger1245,15,18,408,518,529,110,11,121,3
passenger1246,9,10,409,409,442,0,33,33,1
passenger1247,23,10,409,410,445,1,35,36,7
passenger1248,15,4,409,518,577,109,59,168,3
passenger1249,24,15,409,413,434,4,21,25,7
passenger1250,20,16,411,504,530,93,26,119,12
passenger1251,9,18,411,411,456,0,45,45,1
passenger1252,22,4,411,502,555,91,53,144,5
passenger1253,22,21,412,502,519,90,17,107,5
passenger1254,3,18,412,427,456,15,29,44,1
passenger1255,22,10,412,516,539,104,23,127,5
passenger1256,17,25,412,495,517,83,22,105,12
passenger1257,9,6,413,413,418,0,5,5,1
passenger1258,25,8,413,416,451,3,35,38,7
passenger1259,12,14,413,417,425,4,8,12,0
passenger1260,7,17,413,417,449,4,32,36,6
passenger1261,18,6,414,529,573,115,44,159,3
passenger1262,13,2,414,418,449,4,31,35,12
passenger1263,6,25,414,414,464,0,50,50,6
passenger1264,13,16,414,420,429,6,9,15,14
passenger1265,23,18,414,614,633,200,19,219,5
passenger1266,20,18,414,612,636,198,24,222,3
passenger1267,13,16,414,422,434,8,12,20,0
passenger1268,8,23,414,414,451,0,37,37,15
passenger1269,5,23,414,420,463,6,43,49,13
passenger1270,22,4,415,432,478,17,46,63,3
passenger1271,18,25,416,529,542,113,13,126,3
passenger1272,15,9,416,489,543,73,54,127,12
passenger1273,22,13,416,446,457,30,11,41,3
passenger1274,4,7,416,416,426,0,10,10,13
passenger1275,18,12,417,529,561,112,32,144,3
passenger1276,6,20,417,417,457,0,40,40,10
passenger1277,4,6,417,417,423,0,6,6,13
passenger1278,12,1,417,417,487,0,70,70,14
passenger1279,10,23,417,418,447,1,29,30,8
passenger1280,24,22,418,440,446,22,6,28,3
passenger1281,9,2,418,425,515,7,90,97,6
passenger1282,21,10,418,429,464,11,35,46,3
passenger1283,19,3,418,609,672,191,63,254,3
passenger1284,17,15,418,526,556,108,30,138,3
passenger1285,24,3,418,545,580,127,35,162,3
passenger1286,11,25,418,421,453,3,32,35,8
passenger1287,10,17,418,418,429,0,11,11,8
passenger1288,5,19,418,418,445,0,27,27,4
passenger1289,7,15,419,419,445,0,26,26,6
passenger1290,22,17,419,421,430,2,9,11,7
passenger1291,12,5,419,419,478,0,59,59,0
passenger1292,9,22,419,425,456,6,31,37,6
passenger1293,6,17,420,420,453,0,33,33,1
passenger1294,13,9,420,420,428,0,8,8,12
passenger1295,18,10,420,604,658,184,54,238,3
passenger1296,8,14,420,422,442,2,20,22,6
passenger1297,19,22,420,609,618,189,9,198,3
passenger1298,16,17,421,521,526,100,5,105,3
passenger1299,20,7,421,425,454,4,29,33,7
passenger1300,7,13,422,422,432,0,10,10,4
passenger1301,16,17,422,521,526,99,5,104,3
passenger1302,4,20,422,422,470,0,48,48,2
passenger1303,10,22,423,428,456,5,28,33,6
passenger1304,19,25,424,609,625,185,16,201,3
passenger1305,16,14,425,429,460,4,31,35,14
passenger1306,5,10,425,438,474,13,36,49,12
passenger1307,22,10,426,537,565,111,28,139,3
passenger1308,2,7,426,426,441,0,15,15,2
passenger1309,15,16,426,426,429,0,3,3,14
passenger1310,25,24,426,542,545,116,3,119,3
passenger1311,14,21,426,426,442,0,16,16,0
passenger1312,2,15,427,427,455,0,28,28,2
passenger1313,12,20,427,429,450,2,21,23,4
passenger1314,21,17,427,615,639,188,24,212,3
passenger1315,17,18,429,429,434,0,5,5,8
passenger1316,15,6,429,429,475,0,46,46,0
passenger1317,8,19,429,429,452,0,23,23,13
passenger1318,16,6,429,490,549,61,59,120,5
passenger1319,22,25,429,537,542,108,5,113,3
passenger1320,16,6,429,490,549,61,59,120,5
passenger1321,24,6,430,545,573,115,28,143,3
passenger1322,11,22,430,431,456,1,25,26,6
passenger1323,14,7,430,484,544,54,60,114,5
passenger1324,3,10,430,430,439,0,9,9,10
passenger1325,17,18,431,431,434,0,3,3,8
passenger1326,6,4,431,432,486,1,54,55,1
passenger1327,18,4,431,434,494,3,60,63,8
passenger1328,2,13,431,449,483,18,34,52,12
passenger1329,15,7,431,431,472,0,41,41,0
passenger1330,6,9,432,432,439,0,7,7,1
passenger1331,1,10,433,452,474,19,22,41,12
passenger1332,1,8,434,452,468,18,16,34,12
passenger1333,15,1,434,434,474,0,40,40,7
passenger1334,16,15,435,435,462,0,27,27,0
passenger1335,16,21,435,435,442,0,7,7,0
passenger1336,2,5,435,449,458,14,9,23,12
passenger1337,8,18,436,436,456,0,20,20,1
passenger1338,22,23,436,436,439,0,3,3,9
passenger1339,15,11,436,436,442,0,6,6,7
passenger1340,11,2,436,438,460,2,22,24,5
passenger1341,12,13,436,436,439,0,3,3,6
passenger1342,6,20,436,437,470,1,33,34,2
passenger1343,21,8,437,438,472,1,34,35,14
passenger1344,23,3,437,437,481,0,44,44,3
passenger1345,23,20,437,621,632,184,11,195,3
passenger1346,6,17,438,438,461,0,23,23,2
passenger1347,8,20,439,444,470,5,26,31,2
passenger1348,5,7,439,439,465,0,26,26,12
passenger1349,8,5,439,444,527,5,83,88,2
passenger1350,9,16,439,439,450,0,11,11,1
passenger1351,16,14,440,441,488,1,47,48,13
passenger1352,5,6,440,440,462,0,22,22,12
passenger1353,23,7,440,440,476,0,36,36,9
passenger1354,3,12,441,446,480,5,34,39,12
passenger1355,1,9,441,565,583,124,18,142,12
passenger1356,22,7,441,441,475,0,34,34,14
passenger1357,18,13,442,442,487,0,45,45,4
passenger1358,9,17,442,442,493,0,51,51,5
passenger1359,15,8,442,445,501,3,56,59,6
passenger1360,6,23,442,452,505,10,53,63,5
passenger1361,5,24,443,455,508,12,53,65,5
passenger1362,12,25,443,443,468,0,25,25,10
passenger1363,9,15,443,443,487,0,44,44,5
passenger1364,16,9,444,447,489,3,42,45,11
passenger1365,6,14,444,452,484,8,32,40,5
passenger1366,17,7,445,445,499,0,54,54,13
passenger1367,20,16,445,445,456,0,11,11,14
passenger1368,5,24,445,455,508,10,53,63,5
passenger1369,2,17,446,449,495,3,46,49,12
passenger1370,11,17,446,449,461,3,12,15,2
passenger1371,20,18,446,446,452,0,6,6,14
passenger1372,17,22,446,446,460,0,14,14,13
passenger1373,18,21,446,449,456,3,7,10,13
passenger1374,11,6,446,449,524,3,75,78,2
passenger1375,6,16,447,549,594,102,45,147,5
passenger1376,14,2,447,447,512,0,65,65,10
passenger1377,6,25,447,549,618,102,69,171,5
passenger1378,19,5,447,447,503,0,56,56,4
passenger1379,2,8,448,449,468,1,19,20,12
passenger1380,22,13,448,618,647,170,29,199,3
passenger1381,20,13,448,448,463,0,15,15,14
passenger1382,13,16,448,509,565,61,56,117,2
passenger1383,24,11,448,450,469,2,19,21,8
passenger1384,15,23,448,450,464,2,14,16,10
passenger1385,10,21,449,469,506,20,37,57,9
passenger1386,14,22,450,561,581,111,20,131,2
passenger1387,12,16,451,662,671,211,9,220,2
passenger1388,9,16,451,472,487,21,15,36,9
passenger1389,9,16,451,472,487,21,15,36,9
passenger1390,20,11,452,452,493,0,41,41,4
passenger1391,11,9,452,466,472,14,6,20,9
passenger1392,19,15,452,452,474,0,22,22,11
passenger1393,13,1,453,710,735,257,25,282,2
passenger1394,3,1,453,467,564,14,97,111,5
passenger1395,22,2,453,453,486,0,33,33,0
passenger1396,2,20,453,460,498,7,38,45,5
passenger1397,14,8,454,754,824,300,70,370,2
passenger1398,16,6,454,521,573,67,52,119,3
passenger1399,5,10,454,552,582,98,30,128,5
passenger1400,23,20,454,459,474,5,15,20,4
passenger1401,5,15,454,552,591,98,39,137,5
passenger1402,23,24,454,459,462,5,3,8,4
passenger1403,20,4,455,455,499,0,44,44,11
passenger1404,7,6,455,455,461,0,6,6,7
passenger1405,4,5,456,556,571,100,15,115,12
passenger1406,8,14,456,468,486,12,18,30,12
passenger1407,10,11,456,464,506,8,42,50,3
passenger1408,7,4,456,456,465,0,9,9,7
passenger1409,25,15,456,456,475,0,19,19,15
passenger1410,6,21,456,461,501,5,40,45,7
passenger1411,21,25,456,456,467,0,11,11,13
passenger1412,4,16,457,556,596,99,40,139,12
passenger1413,25,21,457,457,463,0,6,6,15
passenger1414,6,23,457,461,508,4,47,51,7
passenger1415,11,13,457,461,512,4,51,55,3
passenger1416,14,20,457,457,503,0,46,46,9
passenger1417,4,14,457,556,590,99,34,133,12
passenger1418,21,14,457,457,488,0,31,31,13
passenger1419,7,2,458,458,469,0,11,11,7
passenger1420,14,18,458,458,495,0,37,37,9
passenger1421,14,25,459,459,516,0,57,57,9
passenger1422,16,13,459,460,467,1,7,8,1
passenger1423,2,14,459,460,484,1,24,25,5
passenger1424,5,19,459,459,501,0,42,42,12
passenger1425,5,23,459,553,615,94,62,156,12
passenger1426,8,11,460,468,477,8,9,17,12
passenger1427,4,6,461,465,481,4,16,20,7
passenger1428,24,8,461,461,501,0,40,40,6
passenger1429,13,25,461,463,530,2,67,69,14
passenger1430,16,2,462,462,490,0,28,28,1
passenger1431,9,10,462,471,474,9,3,12,12
passenger1432,7,13,463,465,483,2,18,20,12
passenger1433,10,8,463,464,468,1,4,5,3
passenger1434,11,9,464,466,472,2,6,8,9
passenger1435,6,12,465,497,509,32,12,44,3
passenger1436,24,13,467,467,490,0,23,23,6
passenger1437,15,25,467,475,541,8,66,74,15
passenger1438,16,6,467,472,490,5,18,23,15
passenger1439,10,13,468,468,506,0,38,38,14
passenger1440,12,4,469,470,486,1,16,17,1
passenger1441,3,9,469,469,477,0,8,8,5
passenger1442,23,18,470,470,477,0,7,7,6
passenger1443,22,5,470,470,503,0,33,33,4
passenger1444,11,15,470,470,529,0,59,59,8
passenger1445,11,9,471,471,480,0,9,9,8
passenger1446,2,22,471,471,505,0,34,34,7
passenger1447,24,3,471,471,509,0,38,38,10
passenger1448,11,13,471,471,525,0,54,54,8
passenger1449,20,25,471,471,480,0,9,9,2
passenger1450,11,19,472,472,537,0,65,65,8
passenger1451,24,21,472,472,479,0,7,7,10
passenger1452,8,21,472,472,520,0,48,48,14
passenger1453,11,1,474,474,505,0,31,31,8
passenger1454,19,21,474,475,552,1,77,78,13
passenger1455,9,12,475,475,506,0,31,31,1
passenger1456,10,3,475,477,497,2,20,22,8
passenger1457,25,1,475,480,539,5,59,64,2
passenger1458,14,1,475,479,505,4,26,30,11
passenger1459,18,23,475,478,558,3,80,83,13
passenger1460,17,16,475,481,484,6,3,9,13
passenger1461,21,25,476,479,563,3,84,87,10
passenger1462,22,6,476,476,504,0,28,28,10
passenger1463,15,21,476,476,535,0,59,59,11
passenger1464,8,17,477,478,519,1,41,42,1
passenger1465,1,22,477,488,537,11,49,60,3
passenger1466,16,19,478,480,538,2,58,60,4
passenger1467,21,6,478,479,504,1,25,26,10
passenger1468,12,22,478,480,508,2,28,30,12
passenger1469,5,21,479,479,524,0,45,45,0
passenger1470,8,15,480,480,513,0,33,33,1
passenger1471,13,18,480,483,498,3,15,18,12
passenger1472,21,9,481,481,499,0,18,18,10
passenger1473,5,11,481,481,506,0,25,25,0
passenger1474,16,19,481,481,553,0,72,72,6
passenger1475,19,9,481,487,499,6,12,18,10
passenger1476,24,3,481,514,559,33,45,78,12
passenger1477,3,1,482,482,488,0,6,6,3
passenger1478,24,5,482,514,553,32,39,71,12
passenger1479,16,21,482,482,548,0,66,66,4
passenger1480,20,24,482,484,560,2,76,78,10
passenger1481,2,11,482,482,502,0,20,20,14
passenger1482,13,18,483,483,498,0,15,15,12
passenger1483,16,14,483,483,487,0,4,4,6
passenger1484,8,3,484,485,556,1,71,72,7
passenger1485,11,7,484,484,494,0,10,10,11
passenger1486,14,20,484,484,498,0,14,14,5
passenger1487,14,15,484,484,487,0,3,3,5
passenger1488,2,17,484,484,512,0,28,28,14
passenger1489,11,4,485,485,499,0,14,14,11
passenger1490,6,20,485,485,540,0,55,55,8
passenger1491,23,13,486,510,530,24,20,44,9
passenger1492,25,5,486,516,553,30,37,67,9
passenger1493,8,24,486,486,511,0,25,25,7
passenger1494,5,17,486,491,533,5,42,47,8
passenger1495,6,9,486,486,519,0,33,33,8
passenger1496,12,9,487,490,497,3,7,10,4
passenger1497,22,25,487,487,588,0,101,101,2
passenger1498,13,14,487,487,527,0,40,40,4
passenger1499,2,6,487,487,495,0,8,8,0
passenger1500,1,22,488,488,523,0,35,35,14
passenger1501,6,9,488,488,519,0,31,31,8
passenger1502,22,18,488,488,496,0,8,8,2
passenger1503,16,1,489,489,561,0,72,72,9
passenger1504,15,8,489,489,546,0,57,57,12
passenger1505,19,24,490,498,513,8,15,23,9
passenger1506,7,9,490,494,519,4,25,29,11
passenger1507,9,21,490,490,535,0,45,45,11
passenger1508,2,23,491,491,526,0,35,35,14
passenger1509,20,13,491,492,509,1,17,18,2
passenger1510,15,23,491,491,511,0,20,20,12
passenger1511,20,7,491,492,521,1,29,30,2
passenger1512,2,17,491,491,512,0,21,21,14
passenger1513,4,3,491,491,554,0,63,63,0
passenger1514,25,12,492,516,533,24,17,41,9
passenger1515,17,6,492,492,550,0,58,58,9
passenger1516,3,2,492,492,584,0,92,92,3
passenger1517,9,1,493,495,509,2,14,16,13
passenger1518,11,9,494,494,498,0,4,4,6
passenger1519,14,15,495,754,757,259,3,262,2
passenger1520,8,12,495,499,509,4,10,14,0
passenger1521,2,8,495,500,514,5,14,19,8
passenger1522,25,13,497,511,534,14,23,37,5
passenger1523,24,13,497,508,534,11,26,37,5
passenger1524,4,22,497,497,536,0,39,39,15
passenger1525,11,16,499,503,516,4,13,17,1
passenger1526,17,8,499,499,518,0,19,19,2
passenger1527,19,13,500,500,530,0,30,30,9
passenger1528,10,8,500,500,581,0,81,81,1
passenger1529,19,7,500,500,547,0,47,47,9
passenger1530,4,23,500,500,543,0,43,43,11
passenger1531,9,17,501,502,518,1,16,17,0
passenger1532,18,21,501,522,527,21,5,26,1
passenger1533,16,18,501,502,571,1,69,70,2
passenger1534,21,24,502,502,511,0,9,9,7
passenger1535,2,19,502,502,537,0,35,35,8
passenger1536,5,23,503,503,558,0,55,55,13
passenger1537,2,7,503,579,594,76,15,91,8
passenger1538,5,16,503,503,538,0,35,35,13
passenger1539,1,13,503,505,525,2,20,22,8
passenger1540,25,14,503,618,643,115,25,140,5
passenger1541,12,17,503,506,519,3,13,16,1
passenger1542,14,10,503,808,818,305,10,315,2
passenger1543,15,1,504,505,539,1,34,35,2
passenger1544,7,17,504,504,547,0,43,43,6
passenger1545,9,2,505,569,584,64,15,79,15
passenger1546,4,22,505,506,551,1,45,46,4
passenger1547,9,1,506,569,587,63,18,81,15
passenger1548,19,14,506,516,555,10,39,49,14
passenger1549,12,23,506,506,536,0,30,30,1
passenger1550,8,15,506,507,523,1,16,17,15
passenger1551,19,16,506,516,549,10,33,43,14
passenger1552,6,18,507,507,550,0,43,43,6
passenger1553,19,4,508,516,583,8,67,75,14
passenger1554,5,17,508,510,547,2,37,39,6
passenger1555,3,23,508,509,543,1,34,35,11
passenger1556,3,25,509,509,547,0,38,38,11
passenger1557,17,12,509,512,561,3,49,52,14
passenger1558,7,9,509,511,515,2,4,6,4
passenger1559,19,6,509,516,577,7,61,68,14
passenger1560,14,25,510,510,543,0,33,33,1
passenger1561,7,18,510,511,535,1,24,25,4
passenger1562,5,21,510,510,559,0,49,49,6
passenger1563,5,8,510,510,529,0,19,19,6
passenger1564,12,10,511,511,543,0,32,32,0
passenger1565,5,17,511,574,614,63,40,103,8
passenger1566,1,25,511,511,562,0,51,51,13
passenger1567,2,9,512,512,526,0,14,14,10
passenger1568,24,4,513,513,553,0,40,40,7
passenger1569,2,19,513,513,549,0,36,36,10
passenger1570,2,23,513,513,557,0,44,44,10
passenger1571,12,22,514,518,536,4,18,22,15
passenger1572,7,4,514,515,574,1,59,60,11
passenger1573,25,20,514,516,525,2,9,11,7
passenger1574,23,8,515,614,657,99,43,142,5
passenger1575,11,15,515,515,523,0,8,8,15
passenger1576,12,7,515,562,575,47,13,60,15
passenger1577,10,16,515,518,531,3,13,16,4
passenger1578,1,9,515,516,526,1,10,11,10
passenger1579,8,2,516,516,579,0,63,63,8
passenger1580,4,13,516,516,533,0,17,17,13
passenger1581,3,9,517,533,551,16,18,34,2
passenger1582,15,22,517,518,537,1,19,20,3
passenger1583,3,11,518,518,537,0,19,19,6
passenger1584,3,11,518,518,537,0,19,19,6
passenger1585,13,20,518,559,625,41,66,107,15
passenger1586,12,24,518,562,635,44,73,117,15
passenger1587,4,2,519,521,615,2,94,96,6
passenger1588,1,9,519,539,551,20,12,32,2
passenger1589,5,3,519,519,603,0,84,84,13
passenger1590,6,25,519,522,562,3,40,43,13
passenger1591,21,1,520,520,564,0,44,44,5
passenger1592,23,6,520,520,546,0,26,26,7
passenger1593,11,9,521,521,607,0,86,86,4
passenger1594,11,20,522,522,543,0,21,21,4
passenger1595,18,15,522,522,560,0,38,38,1
passenger1596,16,19,523,523,532,0,9,9,3
passenger1597,5,10,524,524,533,0,9,9,6
passenger1598,3,18,525,533,571,8,38,46,2
passenger1599,11,16,525,530,542,5,12,17,10
passenger1600,15,7,526,527,569,1,42,43,11
passenger1601,4,25,526,530,588,4,58,62,2
passenger1602,8,3,527,529,612,2,83,85,6
passenger1603,8,23,528,595,658,67,63,130,6
passenger1604,7,25,528,598,664,70,66,136,6
passenger1605,12,22,528,530,555,2,25,27,13
passenger1606,17,2,528,528,559,0,31,31,5
passenger1607,13,11,528,530,536,2,6,8,9
passenger1608,6,14,529,550,576,21,26,47,9
passenger1609,3,18,529,533,571,4,38,42,2
passenger1610,21,3,529,529,594,0,65,65,1
passenger1611,12,17,529,530,541,1,11,12,13
passenger1612,2,10,529,536,555,7,19,26,2
passenger1613,7,1,529,547,561,18,14,32,9
passenger1614,21,12,530,530,569,0,39,39,1
passenger1615,19,15,530,531,555,1,24,25,15
passenger1616,22,25,530,533,543,3,10,13,1
passenger1617,16,9,531,531,546,0,15,15,0
passenger1618,11,21,531,531,553,0,22,22,10
passenger1619,11,13,531,531,535,0,4,4,10
passenger1620,5,25,533,553,599,20,46,66,9
passenger1621,17,9,533,533,564,0,31,31,8
passenger1622,15,11,533,533,539,0,6,6,12
passenger1623,4,22,533,556,590,23,34,57,9
passenger1624,23,21,534,534,542,0,8,8,14
passenger1625,10,7,534,534,598,0,64,64,6
passenger1626,2,19,535,542,574,7,32,39,2
passenger1627,9,23,535,538,604,3,66,69,7
passenger1628,22,4,536,539,583,3,44,47,14
passenger1629,23,4,536,536,583,0,47,47,14
passenger1630,13,12,536,536,539,0,3,3,0
passenger1631,24,17,536,539,553,3,14,17,1
passenger1632,22,15,537,539,552,2,13,15,14
passenger1633,21,22,537,537,540,0,3,3,11
passenger1634,22,11,537,539,564,2,25,27,14
passenger1635,10,25,538,539,599,1,60,61,9
passenger1636,19,23,538,538,554,0,16,16,4
passenger1637,15,24,539,539,560,0,21,21,10
passenger1638,18,19,539,544,547,5,3,8,13
passenger1639,5,15,539,549,582,10,33,43,7
passenger1640,19,20,540,540,543,0,3,3,4
passenger1641,24,9,540,540,578,0,38,38,1
passenger1642,8,25,540,541,610,1,69,70,7
passenger1643,25,5,540,543,590,3,47,50,1
passenger1644,10,24,540,540,596,0,56,56,9
passenger1645,5,20,541,549,593,8,44,52,7
passenger1646,3,5,541,556,566,15,10,25,7
passenger1647,20,16,541,541,547,0,6,6,8
passenger1648,14,22,542,542,563,0,21,21,6
passenger1649,8,13,542,542,578,0,36,36,7
passenger1650,16,19,542,542,549,0,7,7,10
passenger1651,9,16,543,543,580,0,37,37,9
passenger1652,12,14,544,559,609,15,50,65,8
passenger1653,22,10,544,546,566,2,20,22,15
passenger1654,17,24,545,545,560,0,15,15,10
passenger1655,20,25,545,545,560,0,15,15,4
passenger1656,15,8,546,552,567,6,15,21,8
passenger1657,25,17,546,547,557,1,10,11,11
passenger1658,7,8,546,546,578,0,32,32,5
passenger1659,7,21,546,546,607,0,61,61,5
passenger1660,3,19,547,556,590,9,34,43,7
passenger1661,14,2,547,555,579,8,24,32,8
passenger1662,16,19,548,548,618,0,70,70,8
passenger1663,19,14,548,548,584,0,36,36,13
passenger1664,9,5,549,551,628,2,77,79,2
passenger1665,1,9,549,560,572,11,12,23,7
passenger1666,16,1,549,549,582,0,33,33,8
passenger1667,25,15,550,560,589,10,29,39,4
passenger1668,8,25,550,618,692,68,74,142,2
passenger1669,5,24,550,550,607,0,57,57,7
passenger1670,8,10,551,571,610,20,39,59,14
passenger1671,11,25,551,659,692,108,33,141,2
passenger1672,7,25,551,570,632,19,62,81,8
passenger1673,9,8,552,552,618,0,66,66,2
passenger1674,16,18,552,556,617,4,61,65,1
passenger1675,9,4,552,615,631,63,16,79,2
passenger1676,10,14,554,555,561,1,6,7,2
passenger1677,2,23,554,557,606,3,49,52,0
passenger1678,1,11,554,560,576,6,16,22,0
passenger1679,20,9,555,556,592,1,36,37,6
passenger1680,13,3,555,558,587,3,29,32,14
passenger1681,20,16,555,556,579,1,23,24,6
passenger1682,22,9,555,555,591,0,36,36,13
passenger1683,2,9,556,557,572,1,15,16,0
passenger1684,4,14,556,556,590,0,34,34,12
passenger1685,4,24,556,556,596,0,40,40,9
passenger1686,16,7,557,557,584,0,27,27,1
passenger1687,24,20,557,557,573,0,16,16,4
passenger1688,11,4,558,815,830,257,15,272,2
passenger1689,9,15,558,568,625,10,57,67,14
passenger1690,20,7,559,577,621,18,44,62,2
passenger1691,19,8,559,574,618,15,44,59,2
passenger1692,7,12,559,570,605,11,35,46,8
passenger1693,5,11,559,574,602,15,28,43,8
passenger1694,9,8,560,564,567,4,3,7,8
passenger1695,20,9,560,577,615,17,38,55,2
passenger1696,18,19,560,571,574,11,3,14,2
passenger1697,17,7,560,568,621,8,53,61,2
passenger1698,21,6,560,560,601,0,41,41,6
passenger1699,7,22,561,574,642,13,68,81,14
passenger1700,9,18,561,568,634,7,66,73,14
passenger1701,2,16,561,561,594,0,33,33,5
passenger1702,22,18,561,563,575,2,12,14,6
passenger1703,15,22,562,562,625,0,63,63,1
passenger1704,8,10,562,567,599,5,32,37,8
passenger1705,2,18,562,562,602,0,40,40,12
passenger1706,19,4,563,579,620,16,41,57,4
passenger1707,17,20,563,601,681,38,80,118,2
passenger1708,6,12,563,567,579,4,12,16,0
passenger1709,23,11,563,564,599,1,35,36,4
passenger1710,19,14,563,579,592,16,13,29,4
passenger1711,17,16,563,763,802,200,39,239,2
passenger1712,17,20,563,863,870,300,7,307,2
passenger1713,23,8,564,564,610,0,46,46,4
passenger1714,24,16,564,567,579,3,12,15,6
passenger1715,15,9,564,564,578,0,14,14,1
passenger1716,11,17,564,564,631,0,67,67,14
passenger1717,10,8,565,565,569,0,4,4,3
passenger1718,21,11,565,568,599,3,31,34,4
passenger1719,17,1,566,863,925,297,62,359,2
passenger1720,2,22,567,567,611,0,44,44,5
passenger1721,4,20,567,571,604,4,33,37,5
passenger1722,23,13,567,571,585,4,14,18,10
passenger1723,23,11,568,571,589,3,18,21,10
passenger1724,24,6,568,568,598,0,30,30,10
passenger1725,11,10,568,572,575,4,3,7,1
passenger1726,20,2,568,569,606,1,37,38,13
passenger1727,21,1,570,570,629,0,59,59,4
passenger1728,8,15,572,572,609,0,37,37,15
passenger1729,4,13,572,572,587,0,15,15,5
passenger1730,25,21,572,588,595,16,7,23,2
passenger1731,1,15,572,581,603,9,22,31,11
passenger1732,15,2,572,581,606,9,25,34,13
passenger1733,17,14,572,577,584,5,7,12,13
passenger1734,18,8,573,573,594,0,21,21,13
passenger1735,7,19,573,579,605,6,26,32,12
passenger1736,19,5,573,665,723,92,58,150,4
passenger1737,6,15,573,574,593,1,19,20,12
passenger1738,21,6,573,575,598,2,23,25,10
passenger1739,6,21,574,574,611,0,37,37,12
passenger1740,18,23,574,574,646,0,72,72,13
passenger1741,20,24,575,575,676,0,101,101,4
passenger1742,5,7,575,668,688,93,20,113,5
passenger1743,6,2,576,576,650,0,74,74,12
passenger1744,20,17,576,576,583,0,7,7,4
passenger1745,3,5,577,577,587,0,10,10,11
passenger1746,5,11,578,580,613,2,33,35,14
passenger1747,12,8,579,579,645,0,66,66,0
passenger1748,24,6,579,585,624,6,39,45,2
passenger1749,15,11,580,582,588,2,6,8,6
passenger1750,10,21,580,582,607,2,25,27,5
passenger1751,25,1,580,588,637,8,49,57,2
passenger1752,12,3,580,580,659,0,79,79,0
passenger1753,11,16,580,648,703,68,55,123,5
passenger1754,11,8,581,648,657,67,9,76,5
passenger1755,8,9,581,581,602,0,21,21,1
passenger1756,10,18,581,582,598,1,16,17,5
passenger1757,3,2,581,581,584,0,3,3,3
passenger1758,13,18,581,583,595,2,12,14,0
passenger1759,7,6,582,584,587,2,3,5,1
passenger1760,16,10,583,586,604,3,18,21,4
passenger1761,19,4,583,585,638,2,53,55,9
passenger1762,4,14,583,583,621,0,38,38,14
passenger1763,10,19,584,693,710,109,17,126,5
passenger1764,13,9,584,584,641,0,57,57,0
passenger1765,4,5,584,584,599,0,15,15,14
passenger1766,19,6,585,585,632,0,47,47,9
passenger1767,13,21,586,586,602,0,16,16,0
passenger1768,23,7,586,593,629,7,36,43,9
passenger1769,3,20,586,586,621,0,35,35,8
passenger1770,18,9,587,587,645,0,58,58,7
